Start time=	2023-06-27 17:19:42.256286
Time (s)	O2 conc. (ppm)
183.54	4.892E+04	5.0
184.59	4.894E+04	5.0
185.61	4.895E+04	5.0
186.71	4.895E+04	5.0
187.75	4.897E+04	5.0
188.80	4.898E+04	5.0
0.58	4.864E+04	5.0
1.56	4.864E+04	5.0
2.50	4.864E+04	5.0
3.46	4.864E+04	5.0
4.41	4.864E+04	5.0
5.39	4.864E+04	5.0
6.44	4.864E+04	5.0
9.03	4.864E+04	5.0
9.97	4.864E+04	5.0
11.57	4.864E+04	5.0
0.46	3.174E+04	5.0
1.42	3.172E+04	5.0
2.58	3.170E+04	5.0
3.88	3.168E+04	5.0
5.26	3.166E+04	5.0
8.31	3.160E+04	5.0
11.42	3.153E+04	5.0
12.94	3.151E+04	5.0
13.98	3.149E+04	5.0
15.03	3.147E+04	5.0
16.08	3.145E+04	5.0
17.17	3.145E+04	5.0
18.30	3.143E+04	5.0
19.39	3.143E+04	5.0
20.44	3.139E+04	5.0
21.49	3.139E+04	5.0
22.53	3.139E+04	5.0
23.60	3.139E+04	5.0
24.70	3.141E+04	5.0
25.94	3.143E+04	5.0
26.99	3.149E+04	5.0
28.03	3.155E+04	5.0
29.10	3.166E+04	5.0
30.28	3.179E+04	5.0
31.63	3.198E+04	5.0
32.78	3.217E+04	5.0
33.99	3.240E+04	5.0
35.04	3.264E+04	5.0
36.09	3.288E+04	5.0
37.11	3.314E+04	5.0
38.14	3.343E+04	5.0
39.16	3.370E+04	5.0
40.19	3.399E+04	5.0
41.23	3.431E+04	5.0
42.26	3.463E+04	5.0
43.29	3.495E+04	5.0
44.31	3.528E+04	5.0
45.37	3.563E+04	5.0
46.39	3.599E+04	5.0
47.44	3.632E+04	5.0
48.45	3.669E+04	5.0
49.53	3.705E+04	5.0
50.61	3.742E+04	5.0
51.71	3.780E+04	5.0
52.81	3.820E+04	5.0
53.86	3.859E+04	5.0
54.90	3.897E+04	5.0
55.98	3.934E+04	5.0
57.08	3.973E+04	5.0
58.38	4.015E+04	5.0
59.47	4.055E+04	5.0
60.51	4.093E+04	5.0
61.57	4.129E+04	5.0
62.72	4.165E+04	5.0
63.83	4.203E+04	5.0
65.02	4.240E+04	5.0
66.09	4.279E+04	5.0
67.20	4.317E+04	5.0
68.33	4.351E+04	5.0
69.38	4.386E+04	5.0
70.43	4.415E+04	5.0
71.49	4.447E+04	5.0
72.70	4.483E+04	5.0
73.76	4.513E+04	5.0
74.81	4.540E+04	5.0
75.86	4.570E+04	5.0
76.94	4.598E+04	5.0
77.99	4.624E+04	5.0
79.05	4.648E+04	5.0
80.20	4.674E+04	5.0
81.28	4.699E+04	5.0
82.44	4.726E+04	5.0
83.49	4.748E+04	5.0
84.54	4.769E+04	5.0
85.57	4.789E+04	5.0
86.62	4.808E+04	5.0
87.69	4.826E+04	5.0
88.83	4.845E+04	5.0
90.96	4.879E+04	5.0
92.17	4.897E+04	5.0
93.18	4.910E+04	5.0
94.25	4.923E+04	5.0
95.30	4.936E+04	5.0
96.33	4.947E+04	5.0
97.38	4.959E+04	5.0
98.39	4.969E+04	5.0
99.47	4.979E+04	5.0
100.61	4.987E+04	5.0
101.66	4.995E+04	5.0
102.72	5.004E+04	5.0
103.76	5.010E+04	5.0
104.82	5.017E+04	5.0
105.85	5.020E+04	5.0
106.92	5.025E+04	5.0
107.96	5.030E+04	5.0
108.99	5.034E+04	5.0
110.02	5.039E+04	5.0
111.09	5.039E+04	5.0
112.20	5.042E+04	5.0
113.38	5.044E+04	5.0
114.70	5.044E+04	5.0
115.85	5.044E+04	5.0
116.93	5.044E+04	5.0
118.05	5.044E+04	5.0
119.17	5.042E+04	5.0
120.21	5.040E+04	5.0
121.23	5.040E+04	5.0
122.25	5.037E+04	5.0
123.28	5.035E+04	5.0
124.30	5.032E+04	5.0
125.35	5.029E+04	5.0
126.39	5.025E+04	5.0
127.42	5.022E+04	5.0
128.45	5.019E+04	5.0
129.49	5.015E+04	5.0
130.53	5.010E+04	5.0
131.56	5.007E+04	5.0
132.59	5.002E+04	5.0
133.64	4.999E+04	5.0
134.67	4.994E+04	5.0
135.79	4.990E+04	5.0
136.83	4.985E+04	5.0
137.86	4.982E+04	5.0
138.91	4.977E+04	5.0
140.06	4.974E+04	5.0
141.33	4.967E+04	5.0
142.56	4.962E+04	5.0
143.75	4.957E+04	5.0
144.84	4.952E+04	5.0
146.23	4.946E+04	5.0
147.27	4.939E+04	5.0
148.33	4.936E+04	5.0
149.36	4.931E+04	5.0
150.42	4.926E+04	5.0
151.45	4.923E+04	5.0
152.48	4.920E+04	5.0
153.53	4.915E+04	5.0
154.58	4.911E+04	5.0
155.62	4.908E+04	5.0
156.66	4.905E+04	5.0
157.75	4.900E+04	5.0
158.79	4.897E+04	5.0
159.83	4.895E+04	5.0
160.95	4.892E+04	5.0
162.06	4.889E+04	5.0
163.10	4.885E+04	5.0
164.14	4.884E+04	5.0
166.45	4.879E+04	5.0
167.58	4.876E+04	5.0
168.65	4.874E+04	5.0
169.70	4.872E+04	5.0
170.75	4.871E+04	5.0
171.79	4.869E+04	5.0
172.82	4.868E+04	5.0
173.87	4.866E+04	5.0
174.93	4.864E+04	5.0
176.00	4.864E+04	5.0
177.16	4.864E+04	5.0
178.40	4.863E+04	5.0
179.42	4.864E+04	5.0
180.48	4.864E+04	5.0
181.55	4.864E+04	5.0
182.63	4.864E+04	5.0
