Time (s)	O2 conc. (ppm)
111.42	2.102E+05	21.0
111.76	2.102E+05	21.0
112.09	2.102E+05	21.0
112.46	2.102E+05	21.0
112.82	2.102E+05	21.0
113.19	2.102E+05	21.0
113.56	2.103E+05	21.0
113.90	2.103E+05	21.0
114.26	2.103E+05	21.0
114.60	2.103E+05	21.0
114.97	2.103E+05	21.0
115.33	2.103E+05	21.0
115.68	2.103E+05	21.0
116.04	2.103E+05	21.0
116.41	2.104E+05	21.0
116.77	2.104E+05	21.0
117.13	2.104E+05	21.0
117.50	2.104E+05	21.0
117.86	2.104E+05	21.0
118.21	2.104E+05	21.0
118.57	2.104E+05	21.0
118.94	2.105E+05	21.0
119.31	2.105E+05	21.0
119.70	2.104E+05	21.0
120.07	2.105E+05	21.0
120.43	2.105E+05	21.0
120.81	2.105E+05	21.0
121.17	2.105E+05	21.0
121.53	2.105E+05	21.0
121.90	2.104E+05	21.0
122.26	2.105E+05	21.0
122.63	2.105E+05	21.0
122.99	2.105E+05	21.0
123.36	2.105E+05	21.0
123.73	2.105E+05	21.0
124.10	2.105E+05	21.0
124.46	2.105E+05	21.0
124.83	2.105E+05	21.0
125.19	2.105E+05	21.0
125.56	2.105E+05	21.0
125.92	2.105E+05	21.0
126.27	2.105E+05	21.0
126.63	2.106E+05	21.0
127.03	2.105E+05	21.0
127.42	2.105E+05	21.0
127.78	2.105E+05	21.0
128.15	2.105E+05	21.0
128.51	2.105E+05	21.0
128.86	2.105E+05	21.0
129.22	2.105E+05	21.0
129.59	2.105E+05	21.0
129.95	2.105E+05	21.0
130.32	2.105E+05	21.0
130.68	2.106E+05	21.0
131.05	2.105E+05	21.0
131.42	2.105E+05	21.0
131.79	2.105E+05	21.0
132.15	2.105E+05	21.0
132.51	2.105E+05	21.0
132.88	2.105E+05	21.0
133.24	2.105E+05	21.0
133.61	2.105E+05	21.0
133.98	2.105E+05	21.0
134.35	2.105E+05	21.0
134.71	2.105E+05	21.0
135.10	2.105E+05	21.0
135.47	2.105E+05	21.0
135.83	2.105E+05	21.0
136.22	2.105E+05	21.0
136.60	2.105E+05	21.0
136.96	2.105E+05	21.0
137.32	2.105E+05	21.0
137.69	2.105E+05	21.0
138.11	2.104E+05	21.0
138.48	2.105E+05	21.0
138.84	2.105E+05	21.0
139.21	2.104E+05	21.0
