Time (s)	O2 conc. (ppm)
129.57	2.104E+05	21.0
129.92	2.104E+05	21.0
130.28	2.104E+05	21.0
130.65	2.104E+05	21.0
130.99	2.104E+05	21.0
131.32	2.105E+05	21.0
131.69	2.105E+05	21.0
132.06	2.105E+05	21.0
132.42	2.105E+05	21.0
132.77	2.105E+05	21.0
133.14	2.105E+05	21.0
133.50	2.105E+05	21.0
133.87	2.105E+05	21.0
134.23	2.105E+05	21.0
134.60	2.105E+05	21.0
134.96	2.105E+05	21.0
135.34	2.105E+05	21.0
135.70	2.105E+05	21.0
136.04	2.105E+05	21.0
136.43	2.105E+05	21.0
136.80	2.105E+05	21.0
137.16	2.105E+05	21.0
137.53	2.105E+05	21.0
137.90	2.105E+05	21.0
138.26	2.105E+05	21.0
138.63	2.105E+05	21.0
138.99	2.105E+05	21.0
139.36	2.105E+05	21.0
139.72	2.105E+05	21.0
140.09	2.105E+05	21.0
140.46	2.105E+05	21.0
140.82	2.105E+05	21.0
141.19	2.106E+05	21.0
141.55	2.106E+05	21.0
141.92	2.106E+05	21.0
142.31	2.106E+05	21.0
142.67	2.106E+05	21.0
143.04	2.106E+05	21.0
143.41	2.106E+05	21.0
143.77	2.106E+05	21.0
144.14	2.107E+05	21.0
144.53	2.106E+05	21.0
144.90	2.106E+05	21.0
145.26	2.106E+05	21.0
145.64	2.106E+05	21.0
146.00	2.106E+05	21.0
146.37	2.106E+05	21.0
146.73	2.106E+05	21.0
147.10	2.106E+05	21.0
147.46	2.106E+05	21.0
147.83	2.106E+05	21.0
148.20	2.106E+05	21.0
148.59	2.106E+05	21.0
148.98	2.106E+05	21.0
149.37	2.106E+05	21.0
149.74	2.105E+05	21.0
150.13	2.105E+05	21.0
150.50	2.105E+05	21.0
150.87	2.106E+05	21.0
151.29	2.105E+05	21.0
151.65	2.105E+05	21.0
152.02	2.105E+05	21.0
152.38	2.105E+05	21.0
152.75	2.105E+05	21.0
153.12	2.105E+05	21.0
153.49	2.105E+05	21.0
153.85	2.105E+05	21.0
154.22	2.105E+05	21.0
154.61	2.105E+05	21.0
155.00	2.105E+05	21.0
155.39	2.105E+05	21.0
155.78	2.105E+05	21.0
156.15	2.105E+05	21.0
156.55	2.105E+05	21.0
156.91	2.105E+05	21.0
157.28	2.105E+05	21.0
157.64	2.105E+05	21.0
158.03	2.105E+05	21.0
158.40	2.105E+05	21.0
158.77	2.105E+05	21.0
159.14	2.105E+05	21.0
159.53	2.105E+05	21.0
159.89	2.104E+05	21.0
160.26	2.104E+05	21.0
160.65	2.104E+05	21.0
161.05	2.104E+05	21.0
161.45	2.104E+05	21.0
161.84	2.104E+05	21.0
162.23	2.104E+05	21.0
162.62	2.104E+05	21.0
163.02	2.103E+05	21.0
163.41	2.104E+05	21.0
163.81	2.104E+05	21.0
164.20	2.104E+05	21.0
164.57	2.103E+05	21.0
164.96	2.103E+05	21.0
165.33	2.103E+05	21.0
165.72	2.103E+05	21.0
166.11	2.103E+05	21.0
166.48	2.103E+05	21.0
166.88	2.103E+05	21.0
167.27	2.103E+05	21.0
167.63	2.103E+05	21.0
168.03	2.103E+05	21.0
168.42	2.103E+05	21.0
168.81	2.103E+05	21.0
169.18	2.103E+05	21.0
169.57	2.103E+05	21.0
169.94	2.103E+05	21.0
170.30	2.103E+05	21.0
170.67	2.102E+05	21.0
171.06	2.102E+05	21.0
171.46	2.102E+05	21.0
171.86	2.102E+05	21.0
172.25	2.102E+05	21.0
172.64	2.102E+05	21.0
173.04	2.102E+05	21.0
173.43	2.102E+05	21.0
173.82	2.102E+05	21.0
174.20	2.102E+05	21.0
174.56	2.102E+05	21.0
174.95	2.102E+05	21.0
175.34	2.101E+05	21.0
175.76	2.101E+05	21.0
176.13	2.101E+05	21.0
176.52	2.101E+05	21.0
176.89	2.101E+05	21.0
177.28	2.101E+05	21.0
177.70	2.101E+05	21.0
178.09	2.101E+05	21.0
178.48	2.101E+05	21.0
178.88	2.101E+05	21.0
179.25	2.101E+05	21.0
179.64	2.101E+05	21.0
180.04	2.101E+05	21.0
180.43	2.100E+05	21.0
180.82	2.101E+05	21.0
181.24	2.100E+05	21.0
181.64	2.100E+05	21.0
182.01	2.101E+05	21.0
182.38	2.101E+05	21.0
182.77	2.100E+05	21.0
183.16	2.100E+05	21.0
183.56	2.101E+05	21.0
183.95	2.100E+05	21.0
184.35	2.100E+05	21.0
184.75	2.101E+05	21.0
185.14	2.100E+05	21.0
185.53	2.100E+05	21.0
185.95	2.100E+05	21.0
186.37	2.100E+05	21.0
186.76	2.100E+05	21.0
187.16	2.100E+05	21.0
187.55	2.100E+05	21.0
187.94	2.100E+05	21.0
188.33	2.100E+05	21.0
188.73	2.101E+05	21.0
189.12	2.101E+05	21.0
189.55	2.101E+05	21.0
189.97	2.101E+05	21.0
190.36	2.101E+05	21.0
190.75	2.101E+05	21.0
191.14	2.101E+05	21.0
191.54	2.101E+05	21.0
191.93	2.101E+05	21.0
192.33	2.101E+05	21.0
192.75	2.101E+05	21.0
193.14	2.101E+05	21.0
193.56	2.101E+05	21.0
193.98	2.101E+05	21.0
194.40	2.101E+05	21.0
194.81	2.101E+05	21.0
195.24	2.101E+05	21.0
195.66	2.101E+05	21.0
196.08	2.101E+05	21.0
196.50	2.101E+05	21.0
196.92	2.101E+05	21.0
197.31	2.101E+05	21.0
197.74	2.101E+05	21.0
198.16	2.101E+05	21.0
198.55	2.101E+05	21.0
198.97	2.101E+05	21.0
199.36	2.101E+05	21.0
199.78	2.101E+05	21.0
200.18	2.101E+05	21.0
200.60	2.101E+05	21.0
201.04	2.101E+05	21.0
201.46	2.101E+05	21.0
201.85	2.101E+05	21.0
202.27	2.101E+05	21.0
202.67	2.101E+05	21.0
203.09	2.101E+05	21.0
203.51	2.101E+05	21.0
203.90	2.101E+05	21.0
204.32	2.101E+05	21.0
204.74	2.101E+05	21.0
205.16	2.101E+05	21.0
205.56	2.101E+05	21.0
205.95	2.101E+05	21.0
206.37	2.101E+05	21.0
206.79	2.101E+05	21.0
207.18	2.101E+05	21.0
207.57	2.101E+05	21.0
207.97	2.101E+05	21.0
208.39	2.101E+05	21.0
208.78	2.101E+05	21.0
209.20	2.101E+05	21.0
209.62	2.101E+05	21.0
210.01	2.101E+05	21.0
210.43	2.101E+05	21.0
210.83	2.101E+05	21.0
211.25	2.101E+05	21.0
211.69	2.101E+05	21.0
212.11	2.100E+05	21.0
212.51	2.101E+05	21.0
212.90	2.101E+05	21.0
213.30	2.101E+05	21.0
213.72	2.101E+05	21.0
214.14	2.100E+05	21.0
214.56	2.101E+05	21.0
214.98	2.101E+05	21.0
215.40	2.101E+05	21.0
215.80	2.101E+05	21.0
216.22	2.101E+05	21.0
216.64	2.100E+05	21.0
217.03	2.101E+05	21.0
217.45	2.101E+05	21.0
217.87	2.100E+05	21.0
218.30	2.101E+05	21.0
218.72	2.100E+05	21.0
219.11	2.100E+05	21.0
219.53	2.101E+05	21.0
219.98	2.100E+05	21.0
220.40	2.101E+05	21.0
220.82	2.100E+05	21.0
221.24	2.100E+05	21.0
221.69	2.101E+05	21.0
222.11	2.100E+05	21.0
222.53	2.100E+05	21.0
222.95	2.100E+05	21.0
223.37	2.101E+05	21.0
223.80	2.100E+05	21.0
224.22	2.100E+05	21.0
224.64	2.100E+05	21.0
225.08	2.100E+05	21.0
225.50	2.100E+05	21.0
225.92	2.101E+05	21.0
226.35	2.100E+05	21.0
226.76	2.100E+05	21.0
227.18	2.100E+05	21.0
227.60	2.100E+05	21.0
228.05	2.100E+05	21.0
228.47	2.101E+05	21.0
228.90	2.100E+05	21.0
229.32	2.100E+05	21.0
229.76	2.100E+05	21.0
230.18	2.100E+05	21.0
230.60	2.100E+05	21.0
231.05	2.100E+05	21.0
231.48	2.100E+05	21.0
231.89	2.100E+05	21.0
232.31	2.100E+05	21.0
232.76	2.100E+05	21.0
233.18	2.100E+05	21.0
233.60	2.100E+05	21.0
234.02	2.100E+05	21.0
234.47	2.100E+05	21.0
234.89	2.100E+05	21.0
235.31	2.100E+05	21.0
235.72	2.100E+05	21.0
236.14	2.100E+05	21.0
236.57	2.101E+05	21.0
236.99	2.100E+05	21.0
237.41	2.100E+05	21.0
237.83	2.100E+05	21.0
238.28	2.100E+05	21.0
238.72	2.100E+05	21.0
239.15	2.100E+05	21.0
239.57	2.100E+05	21.0
239.99	2.100E+05	21.0
240.44	2.100E+05	21.0
240.91	2.100E+05	21.0
241.35	2.101E+05	21.0
241.78	2.100E+05	21.0
242.25	2.100E+05	21.0
