Time (s)	O2 conc. (ppm)
24.88	1.986E+05	21.0
25.17	1.989E+05	21.0
25.48	1.992E+05	21.0
25.80	1.995E+05	21.0
26.09	1.998E+05	21.0
26.40	2.000E+05	21.0
26.69	2.003E+05	21.0
27.00	2.006E+05	21.0
27.31	2.009E+05	21.0
27.62	2.012E+05	21.0
27.94	2.014E+05	21.0
28.26	2.017E+05	21.0
28.54	2.019E+05	21.0
28.86	2.022E+05	21.0
29.17	2.025E+05	21.0
29.48	2.027E+05	21.0
29.80	2.030E+05	21.0
30.08	2.032E+05	21.0
30.39	2.035E+05	21.0
30.71	2.037E+05	21.0
31.03	2.040E+05	21.0
31.34	2.042E+05	21.0
31.65	2.045E+05	21.0
31.97	2.047E+05	21.0
32.25	2.049E+05	21.0
32.57	2.051E+05	21.0
32.88	2.054E+05	21.0
33.19	2.055E+05	21.0
33.51	2.058E+05	21.0
33.83	2.060E+05	21.0
34.14	2.062E+05	21.0
34.45	2.064E+05	21.0
34.77	2.066E+05	21.0
35.08	2.068E+05	21.0
35.39	2.070E+05	21.0
35.71	2.072E+05	21.0
36.03	2.074E+05	21.0
36.34	2.076E+05	21.0
36.65	2.077E+05	21.0
36.97	2.079E+05	21.0
37.28	2.081E+05	21.0
37.59	2.082E+05	21.0
37.90	2.084E+05	21.0
38.22	2.085E+05	21.0
38.53	2.087E+05	21.0
38.85	2.088E+05	21.0
39.16	2.089E+05	21.0
39.48	2.091E+05	21.0
39.79	2.092E+05	21.0
40.10	2.093E+05	21.0
40.42	2.094E+05	21.0
40.73	2.095E+05	21.0
41.04	2.096E+05	21.0
41.34	2.097E+05	21.0
41.65	2.097E+05	21.0
41.96	2.099E+05	21.0
42.28	2.099E+05	21.0
42.59	2.100E+05	21.0
42.90	2.101E+05	21.0
43.21	2.101E+05	21.0
43.52	2.102E+05	21.0
43.84	2.103E+05	21.0
44.16	2.103E+05	21.0
44.49	2.103E+05	21.0
44.81	2.104E+05	21.0
45.12	2.104E+05	21.0
45.43	2.105E+05	21.0
45.74	2.105E+05	21.0
46.06	2.105E+05	21.0
46.37	2.105E+05	21.0
46.69	2.106E+05	21.0
47.00	2.106E+05	21.0
47.31	2.106E+05	21.0
47.62	2.106E+05	21.0
47.94	2.106E+05	21.0
48.25	2.106E+05	21.0
48.56	2.106E+05	21.0
48.87	2.106E+05	21.0
49.19	2.106E+05	21.0
49.50	2.106E+05	21.0
49.81	2.105E+05	21.0
50.12	2.105E+05	21.0
50.43	2.105E+05	21.0
50.77	2.105E+05	21.0
51.11	2.104E+05	21.0
51.43	2.104E+05	21.0
51.77	2.104E+05	21.0
52.08	2.103E+05	21.0
52.42	2.103E+05	21.0
52.76	2.103E+05	21.0
53.10	2.102E+05	21.0
53.44	2.101E+05	21.0
53.78	2.101E+05	21.0
54.10	2.100E+05	21.0
54.41	2.100E+05	21.0
54.73	2.099E+05	21.0
55.07	2.098E+05	21.0
55.43	2.098E+05	21.0
55.74	2.097E+05	21.0
56.08	2.096E+05	21.0
56.40	2.095E+05	21.0
56.71	2.095E+05	21.0
57.03	2.094E+05	21.0
57.36	2.093E+05	21.0
57.68	2.092E+05	21.0
57.99	2.092E+05	21.0
58.33	2.091E+05	21.0
58.67	2.090E+05	21.0
58.98	2.089E+05	21.0
59.32	2.088E+05	21.0
59.64	2.088E+05	21.0
59.98	2.087E+05	21.0
60.29	2.086E+05	21.0
60.61	2.085E+05	21.0
60.94	2.085E+05	21.0
61.28	2.084E+05	21.0
61.62	2.083E+05	21.0
61.97	2.082E+05	21.0
62.31	2.082E+05	21.0
62.62	2.080E+05	21.0
62.96	2.080E+05	21.0
63.30	2.079E+05	21.0
63.64	2.078E+05	21.0
63.95	2.077E+05	21.0
64.29	2.076E+05	21.0
64.63	2.076E+05	21.0
64.95	2.075E+05	21.0
65.26	2.074E+05	21.0
65.60	2.073E+05	21.0
65.94	2.072E+05	21.0
66.25	2.072E+05	21.0
66.62	2.071E+05	21.0
66.96	2.070E+05	21.0
67.28	2.069E+05	21.0
67.62	2.069E+05	21.0
67.96	2.068E+05	21.0
68.29	2.067E+05	21.0
68.63	2.066E+05	21.0
68.97	2.066E+05	21.0
69.29	2.065E+05	21.0
69.60	2.065E+05	21.0
69.92	2.064E+05	21.0
70.26	2.063E+05	21.0
70.60	2.063E+05	21.0
70.94	2.062E+05	21.0
71.27	2.062E+05	21.0
71.61	2.061E+05	21.0
71.93	2.061E+05	21.0
72.27	2.060E+05	21.0
72.61	2.059E+05	21.0
72.92	2.059E+05	21.0
73.29	2.058E+05	21.0
73.63	2.058E+05	21.0
73.97	2.057E+05	21.0
74.30	2.057E+05	21.0
74.64	2.057E+05	21.0
74.98	2.056E+05	21.0
75.36	2.056E+05	21.0
75.69	2.055E+05	21.0
76.06	2.055E+05	21.0
76.40	2.055E+05	21.0
76.71	2.055E+05	21.0
77.05	2.054E+05	21.0
77.39	2.054E+05	21.0
77.74	2.054E+05	21.0
78.08	2.053E+05	21.0
78.44	2.053E+05	21.0
78.78	2.053E+05	21.0
79.12	2.053E+05	21.0
79.46	2.053E+05	21.0
79.77	2.053E+05	21.0
80.11	2.052E+05	21.0
80.45	2.053E+05	21.0
80.79	2.052E+05	21.0
81.13	2.052E+05	21.0
81.44	2.052E+05	21.0
81.78	2.052E+05	21.0
82.12	2.052E+05	21.0
82.46	2.052E+05	21.0
82.79	2.052E+05	21.0
83.11	2.052E+05	21.0
83.45	2.052E+05	21.0
83.79	2.052E+05	21.0
84.10	2.052E+05	21.0
84.44	2.052E+05	21.0
84.78	2.052E+05	21.0
85.09	2.052E+05	21.0
85.44	2.053E+05	21.0
85.78	2.053E+05	21.0
86.12	2.053E+05	21.0
86.48	2.053E+05	21.0
86.82	2.053E+05	21.0
87.16	2.053E+05	21.0
87.50	2.053E+05	21.0
87.81	2.054E+05	21.0
88.13	2.054E+05	21.0
88.47	2.054E+05	21.0
88.80	2.054E+05	21.0
89.12	2.054E+05	21.0
89.45	2.054E+05	21.0
89.77	2.055E+05	21.0
90.08	2.055E+05	21.0
90.42	2.055E+05	21.0
90.74	2.055E+05	21.0
91.05	2.055E+05	21.0
91.39	2.056E+05	21.0
91.73	2.056E+05	21.0
92.07	2.056E+05	21.0
92.41	2.056E+05	21.0
92.75	2.057E+05	21.0
93.09	2.057E+05	21.0
93.44	2.057E+05	21.0
93.78	2.058E+05	21.0
94.12	2.058E+05	21.0
94.48	2.058E+05	21.0
94.82	2.058E+05	21.0
95.13	2.059E+05	21.0
95.47	2.059E+05	21.0
95.82	2.059E+05	21.0
96.15	2.059E+05	21.0
96.52	2.060E+05	21.0
96.86	2.060E+05	21.0
97.22	2.060E+05	21.0
97.59	2.061E+05	21.0
97.93	2.061E+05	21.0
98.30	2.061E+05	21.0
98.67	2.061E+05	21.0
99.04	2.062E+05	21.0
99.38	2.062E+05	21.0
99.74	2.063E+05	21.0
100.08	2.063E+05	21.0
100.42	2.063E+05	21.0
100.79	2.063E+05	21.0
101.13	2.063E+05	21.0
101.47	2.064E+05	21.0
101.84	2.064E+05	21.0
102.18	2.064E+05	21.0
102.52	2.064E+05	21.0
102.91	2.064E+05	21.0
103.25	2.065E+05	21.0
103.59	2.065E+05	21.0
103.96	2.065E+05	21.0
104.30	2.066E+05	21.0
104.64	2.065E+05	21.0
105.00	2.066E+05	21.0
105.34	2.066E+05	21.0
105.68	2.066E+05	21.0
106.02	2.066E+05	21.0
106.36	2.066E+05	21.0
106.73	2.067E+05	21.0
107.07	2.067E+05	21.0
107.40	2.067E+05	21.0
107.74	2.067E+05	21.0
108.11	2.068E+05	21.0
108.45	2.068E+05	21.0
108.79	2.068E+05	21.0
109.16	2.068E+05	21.0
109.50	2.068E+05	21.0
109.84	2.068E+05	21.0
110.20	2.068E+05	21.0
110.54	2.068E+05	21.0
110.91	2.069E+05	21.0
111.24	2.069E+05	21.0
111.59	2.069E+05	21.0
111.93	2.069E+05	21.0
112.32	2.069E+05	21.0
112.66	2.069E+05	21.0
113.03	2.069E+05	21.0
113.37	2.069E+05	21.0
113.70	2.069E+05	21.0
114.05	2.069E+05	21.0
114.39	2.070E+05	21.0
114.73	2.069E+05	21.0
115.07	2.069E+05	21.0
115.43	2.069E+05	21.0
115.80	2.070E+05	21.0
116.16	2.070E+05	21.0
116.53	2.070E+05	21.0
116.87	2.070E+05	21.0
117.24	2.070E+05	21.0
117.60	2.070E+05	21.0
117.94	2.070E+05	21.0
118.30	2.070E+05	21.0
118.64	2.070E+05	21.0
118.98	2.070E+05	21.0
119.32	2.070E+05	21.0
119.66	2.070E+05	21.0
120.00	2.070E+05	21.0
120.37	2.070E+05	21.0
120.73	2.070E+05	21.0
121.07	2.069E+05	21.0
121.44	2.070E+05	21.0
121.83	2.070E+05	21.0
122.18	2.070E+05	21.0
122.54	2.069E+05	21.0
122.94	2.069E+05	21.0
123.33	2.069E+05	21.0
123.69	2.070E+05	21.0
124.09	2.070E+05	21.0
124.45	2.069E+05	21.0
124.82	2.069E+05	21.0
125.22	2.069E+05	21.0
125.58	2.070E+05	21.0
125.95	2.069E+05	21.0
126.35	2.069E+05	21.0
126.71	2.069E+05	21.0
127.05	2.069E+05	21.0
127.42	2.069E+05	21.0
127.79	2.069E+05	21.0
128.15	2.069E+05	21.0
128.52	2.069E+05	21.0
128.86	2.069E+05	21.0
129.22	2.068E+05	21.0
129.58	2.069E+05	21.0
129.93	2.068E+05	21.0
130.30	2.069E+05	21.0
130.66	2.068E+05	21.0
131.03	2.069E+05	21.0
131.40	2.068E+05	21.0
131.76	2.068E+05	21.0
132.13	2.068E+05	21.0
132.50	2.068E+05	21.0
132.90	2.068E+05	21.0
133.26	2.068E+05	21.0
133.63	2.068E+05	21.0
133.99	2.068E+05	21.0
134.36	2.068E+05	21.0
134.72	2.067E+05	21.0
135.10	2.067E+05	21.0
135.46	2.067E+05	21.0
135.83	2.068E+05	21.0
136.19	2.067E+05	21.0
136.56	2.067E+05	21.0
136.93	2.067E+05	21.0
137.29	2.067E+05	21.0
137.66	2.067E+05	21.0
138.03	2.067E+05	21.0
138.40	2.066E+05	21.0
138.76	2.067E+05	21.0
139.13	2.067E+05	21.0
139.49	2.067E+05	21.0
139.85	2.066E+05	21.0
140.23	2.067E+05	21.0
140.62	2.066E+05	21.0
140.98	2.066E+05	21.0
141.35	2.066E+05	21.0
141.71	2.066E+05	21.0
142.08	2.066E+05	21.0
142.45	2.066E+05	21.0
142.82	2.066E+05	21.0
143.18	2.066E+05	21.0
143.58	2.066E+05	21.0
143.94	2.066E+05	21.0
144.31	2.066E+05	21.0
144.67	2.066E+05	21.0
145.04	2.066E+05	21.0
145.41	2.066E+05	21.0
145.80	2.065E+05	21.0
146.17	2.065E+05	21.0
146.53	2.065E+05	21.0
146.90	2.065E+05	21.0
147.29	2.065E+05	21.0
147.65	2.065E+05	21.0
148.03	2.065E+05	21.0
148.39	2.065E+05	21.0
148.76	2.065E+05	21.0
149.12	2.065E+05	21.0
149.49	2.065E+05	21.0
149.85	2.065E+05	21.0
150.25	2.065E+05	21.0
150.64	2.065E+05	21.0
151.01	2.065E+05	21.0
151.37	2.065E+05	21.0
151.74	2.065E+05	21.0
152.11	2.065E+05	21.0
152.50	2.065E+05	21.0
152.86	2.065E+05	21.0
153.23	2.065E+05	21.0
153.60	2.065E+05	21.0
153.99	2.064E+05	21.0
154.36	2.065E+05	21.0
154.75	2.065E+05	21.0
155.14	2.065E+05	21.0
155.53	2.064E+05	21.0
155.93	2.065E+05	21.0
156.32	2.065E+05	21.0
156.72	2.065E+05	21.0
157.11	2.065E+05	21.0
157.50	2.065E+05	21.0
157.89	2.064E+05	21.0
158.26	2.065E+05	21.0
158.66	2.065E+05	21.0
159.05	2.065E+05	21.0
159.45	2.064E+05	21.0
159.81	2.065E+05	21.0
160.18	2.065E+05	21.0
160.57	2.065E+05	21.0
160.98	2.065E+05	21.0
161.37	2.065E+05	21.0
161.76	2.065E+05	21.0
162.15	2.065E+05	21.0
162.55	2.065E+05	21.0
162.94	2.065E+05	21.0
163.33	2.065E+05	21.0
163.73	2.065E+05	21.0
164.12	2.065E+05	21.0
164.52	2.066E+05	21.0
164.91	2.066E+05	21.0
165.30	2.065E+05	21.0
165.69	2.065E+05	21.0
166.09	2.065E+05	21.0
166.48	2.065E+05	21.0
166.88	2.065E+05	21.0
167.27	2.065E+05	21.0
167.66	2.065E+05	21.0
168.05	2.065E+05	21.0
168.45	2.065E+05	21.0
168.82	2.065E+05	21.0
169.21	2.066E+05	21.0
169.60	2.066E+05	21.0
170.00	2.065E+05	21.0
170.39	2.066E+05	21.0
170.79	2.066E+05	21.0
171.18	2.066E+05	21.0
171.55	2.066E+05	21.0
171.95	2.066E+05	21.0
172.34	2.066E+05	21.0
172.73	2.066E+05	21.0
173.12	2.066E+05	21.0
173.51	2.066E+05	21.0
173.88	2.066E+05	21.0
174.30	2.066E+05	21.0
174.72	2.066E+05	21.0
175.14	2.066E+05	21.0
175.53	2.066E+05	21.0
175.95	2.066E+05	21.0
176.37	2.066E+05	21.0
176.77	2.066E+05	21.0
177.16	2.066E+05	21.0
177.56	2.066E+05	21.0
177.95	2.066E+05	21.0
178.34	2.066E+05	21.0
178.73	2.066E+05	21.0
179.13	2.066E+05	21.0
179.52	2.066E+05	21.0
179.92	2.066E+05	21.0
180.31	2.066E+05	21.0
180.70	2.066E+05	21.0
181.09	2.066E+05	21.0
181.48	2.066E+05	21.0
181.86	2.066E+05	21.0
182.25	2.067E+05	21.0
182.65	2.067E+05	21.0
183.04	2.067E+05	21.0
183.43	2.066E+05	21.0
183.83	2.067E+05	21.0
184.22	2.067E+05	21.0
184.62	2.067E+05	21.0
185.04	2.067E+05	21.0
185.45	2.067E+05	21.0
185.87	2.067E+05	21.0
186.26	2.067E+05	21.0
186.68	2.067E+05	21.0
187.08	2.067E+05	21.0
187.50	2.067E+05	21.0
187.89	2.067E+05	21.0
188.28	2.067E+05	21.0
188.68	2.067E+05	21.0
189.07	2.067E+05	21.0
189.46	2.066E+05	21.0
189.86	2.067E+05	21.0
190.28	2.067E+05	21.0
190.70	2.067E+05	21.0
191.09	2.066E+05	21.0
191.51	2.067E+05	21.0
191.91	2.067E+05	21.0
192.31	2.066E+05	21.0
192.73	2.067E+05	21.0
193.12	2.066E+05	21.0
193.54	2.067E+05	21.0
193.94	2.066E+05	21.0
194.36	2.066E+05	21.0
194.78	2.067E+05	21.0
195.21	2.067E+05	21.0
228.07	2.067E+05	21.0
228.46	2.067E+05	21.0
228.88	2.066E+05	21.0
229.31	2.067E+05	21.0
229.72	2.066E+05	21.0
230.14	2.067E+05	21.0
230.57	2.066E+05	21.0
231.00	2.067E+05	21.0
231.41	2.067E+05	21.0
231.83	2.066E+05	21.0
232.23	2.066E+05	21.0
232.65	2.067E+05	21.0
233.07	2.067E+05	21.0
233.47	2.066E+05	21.0
233.89	2.067E+05	21.0
234.31	2.066E+05	21.0
234.73	2.067E+05	21.0
235.18	2.066E+05	21.0
235.63	2.067E+05	21.0
236.03	2.066E+05	21.0
236.45	2.066E+05	21.0
236.89	2.066E+05	21.0
237.31	2.066E+05	21.0
