Time (s)	O2 conc. (ppm)
152.82	2.103E+05	21.0
153.22	2.103E+05	21.0
153.58	2.103E+05	21.0
153.95	2.103E+05	21.0
154.34	2.103E+05	21.0
154.71	2.103E+05	21.0
155.10	2.103E+05	21.0
155.47	2.103E+05	21.0
155.86	2.103E+05	21.0
156.22	2.103E+05	21.0
156.59	2.103E+05	21.0
156.96	2.102E+05	21.0
157.33	2.103E+05	21.0
157.73	2.103E+05	21.0
158.09	2.102E+05	21.0
158.45	2.102E+05	21.0
158.82	2.102E+05	21.0
159.21	2.102E+05	21.0
159.58	2.102E+05	21.0
159.95	2.102E+05	21.0
160.31	2.102E+05	21.0
160.71	2.102E+05	21.0
161.10	2.102E+05	21.0
161.49	2.102E+05	21.0
161.88	2.102E+05	21.0
162.24	2.102E+05	21.0
162.64	2.102E+05	21.0
163.01	2.102E+05	21.0
163.37	2.102E+05	21.0
163.76	2.102E+05	21.0
164.13	2.102E+05	21.0
164.49	2.102E+05	21.0
164.86	2.102E+05	21.0
165.26	2.102E+05	21.0
165.65	2.102E+05	21.0
166.01	2.102E+05	21.0
166.41	2.102E+05	21.0
166.77	2.102E+05	21.0
167.16	2.102E+05	21.0
167.56	2.102E+05	21.0
167.96	2.102E+05	21.0
168.35	2.102E+05	21.0
168.74	2.102E+05	21.0
169.13	2.101E+05	21.0
169.53	2.102E+05	21.0
169.89	2.102E+05	21.0
170.29	2.102E+05	21.0
170.68	2.102E+05	21.0
171.05	2.102E+05	21.0
171.41	2.101E+05	21.0
171.80	2.101E+05	21.0
172.19	2.101E+05	21.0
172.61	2.101E+05	21.0
172.99	2.101E+05	21.0
173.38	2.101E+05	21.0
173.77	2.101E+05	21.0
174.13	2.101E+05	21.0
174.50	2.101E+05	21.0
174.89	2.101E+05	21.0
175.28	2.101E+05	21.0
175.68	2.101E+05	21.0
176.07	2.101E+05	21.0
176.46	2.101E+05	21.0
176.86	2.101E+05	21.0
177.25	2.101E+05	21.0
177.64	2.101E+05	21.0
178.04	2.101E+05	21.0
178.43	2.101E+05	21.0
178.80	2.101E+05	21.0
179.17	2.101E+05	21.0
179.56	2.101E+05	21.0
179.95	2.101E+05	21.0
180.34	2.101E+05	21.0
180.74	2.101E+05	21.0
181.13	2.101E+05	21.0
181.52	2.101E+05	21.0
181.92	2.101E+05	21.0
182.31	2.101E+05	21.0
182.70	2.101E+05	21.0
183.09	2.101E+05	21.0
183.49	2.102E+05	21.0
183.89	2.101E+05	21.0
184.30	2.101E+05	21.0
184.67	2.101E+05	21.0
185.06	2.101E+05	21.0
185.45	2.101E+05	21.0
185.84	2.101E+05	21.0
186.22	2.101E+05	21.0
186.61	2.102E+05	21.0
187.00	2.101E+05	21.0
187.39	2.101E+05	21.0
187.79	2.101E+05	21.0
188.18	2.101E+05	21.0
188.58	2.101E+05	21.0
188.97	2.101E+05	21.0
189.37	2.101E+05	21.0
189.76	2.101E+05	21.0
190.15	2.101E+05	21.0
190.54	2.101E+05	21.0
190.96	2.101E+05	21.0
191.36	2.101E+05	21.0
191.75	2.101E+05	21.0
192.14	2.101E+05	21.0
192.53	2.101E+05	21.0
192.93	2.101E+05	21.0
193.34	2.101E+05	21.0
193.77	2.101E+05	21.0
194.19	2.101E+05	21.0
194.58	2.101E+05	21.0
195.00	2.101E+05	21.0
195.42	2.101E+05	21.0
195.84	2.101E+05	21.0
196.27	2.101E+05	21.0
196.69	2.101E+05	21.0
197.10	2.101E+05	21.0
197.52	2.101E+05	21.0
197.91	2.101E+05	21.0
198.31	2.101E+05	21.0
198.70	2.101E+05	21.0
199.13	2.101E+05	21.0
199.52	2.101E+05	21.0
199.91	2.101E+05	21.0
200.30	2.101E+05	21.0
200.70	2.101E+05	21.0
201.09	2.101E+05	21.0
201.48	2.101E+05	21.0
201.88	2.101E+05	21.0
202.27	2.101E+05	21.0
202.66	2.101E+05	21.0
203.05	2.101E+05	21.0
203.50	2.101E+05	21.0
