Time (s)	O2 conc. (ppm)
23.93	1.938E+05	19.36
24.25	1.940E+05	19.38
24.56	1.942E+05	19.4
24.87	1.944E+05	19.42
25.18	1.947E+05	19.44
25.52	1.949E+05	19.47
25.84	1.951E+05	19.49
26.15	1.954E+05	19.51
26.47	1.956E+05	19.54
26.75	1.958E+05	19.56
27.06	1.960E+05	19.58
27.38	1.963E+05	19.6
27.69	1.966E+05	19.63
28.00	1.968E+05	19.66
28.29	1.970E+05	19.68
28.61	1.974E+05	19.7
28.92	1.976E+05	19.74
29.23	1.978E+05	19.76
29.54	1.981E+05	19.78
29.86	1.984E+05	19.81
30.17	1.987E+05	19.84
30.51	1.990E+05	19.87
30.82	1.992E+05	19.9
31.14	1.995E+05	19.92
31.45	1.998E+05	19.95
31.77	2.001E+05	19.98
32.08	2.004E+05	20.01
32.39	2.007E+05	20.04
32.71	2.010E+05	20.07
33.02	2.013E+05	20.1
33.33	2.015E+05	20.13
33.64	2.018E+05	20.15
33.96	2.022E+05	20.18
34.28	2.024E+05	20.22
34.59	2.027E+05	20.24
34.90	2.030E+05	20.27
35.21	2.033E+05	20.3
35.52	2.036E+05	20.33
35.84	2.039E+05	20.36
36.18	2.042E+05	20.39
36.49	2.045E+05	20.42
36.83	2.049E+05	20.45
37.14	2.052E+05	20.49
37.46	2.055E+05	20.52
37.77	2.057E+05	20.55
38.08	2.061E+05	20.57
38.40	2.064E+05	20.61
38.71	2.066E+05	20.64
39.03	2.069E+05	20.66
39.34	2.073E+05	20.69
39.68	2.076E+05	20.73
39.99	2.078E+05	20.76
40.30	2.082E+05	20.78
40.62	2.084E+05	20.82
40.95	2.087E+05	20.84
41.27	2.090E+05	20.87
41.56	2.093E+05	20.9
41.87	2.096E+05	20.93
42.19	2.099E+05	20.96
42.50	2.102E+05	20.99
42.81	2.104E+05	21.02
43.15	2.107E+05	21.04
43.47	2.110E+05	21.07
43.78	2.113E+05	21.1
44.09	2.116E+05	21.13
44.41	2.118E+05	21.16
44.75	2.121E+05	21.18
45.06	2.124E+05	21.21
45.37	2.127E+05	21.24
45.68	2.129E+05	21.27
45.99	2.131E+05	21.29
46.31	2.134E+05	21.31
46.62	2.137E+05	21.34
46.92	2.140E+05	21.37
47.23	2.142E+05	21.4
47.54	2.145E+05	21.42
47.85	2.147E+05	21.45
48.17	2.149E+05	21.47
48.51	2.152E+05	21.49
48.84	2.155E+05	21.52
49.16	2.157E+05	21.55
49.47	2.159E+05	21.57
49.79	2.162E+05	21.59
50.10	2.164E+05	21.62
50.42	2.166E+05	21.64
50.73	2.168E+05	21.66
51.04	2.171E+05	21.68
51.36	2.173E+05	21.71
51.67	2.175E+05	21.73
51.98	2.177E+05	21.75
52.32	2.180E+05	21.77
52.64	2.182E+05	21.8
52.95	2.184E+05	21.82
53.26	2.186E+05	21.84
53.60	2.188E+05	21.86
53.94	2.190E+05	21.88
54.25	2.192E+05	21.9
54.59	2.194E+05	21.92
54.94	2.196E+05	21.94
55.25	2.198E+05	21.96
55.57	2.200E+05	21.98
55.90	2.202E+05	22.0
56.22	2.203E+05	22.02
56.53	2.205E+05	22.03
56.87	2.207E+05	22.05
57.18	2.209E+05	22.07
57.50	2.210E+05	22.09
57.84	2.211E+05	22.1
58.18	2.213E+05	22.11
58.55	2.215E+05	22.13
58.86	2.216E+05	22.15
59.17	2.218E+05	22.16
59.48	2.219E+05	22.18
59.82	2.220E+05	22.19
60.14	2.222E+05	22.2
60.48	2.223E+05	22.22
60.79	2.225E+05	22.23
61.10	2.226E+05	22.25
61.42	2.227E+05	22.26
61.73	2.228E+05	22.27
62.04	2.229E+05	22.28
62.38	2.230E+05	22.29
62.70	2.231E+05	22.3
63.01	2.233E+05	22.31
63.35	2.234E+05	22.33
63.69	2.234E+05	22.34
64.03	2.235E+05	22.34
64.40	2.237E+05	22.35
64.71	2.237E+05	22.37
65.06	2.238E+05	22.37
65.42	2.239E+05	22.38
65.73	2.239E+05	22.39
66.07	2.240E+05	22.39
66.41	2.241E+05	22.4
66.75	2.241E+05	22.41
67.11	2.242E+05	22.41
67.45	2.243E+05	22.42
67.79	2.243E+05	22.43
68.10	2.243E+05	22.43
68.44	2.244E+05	22.43
68.78	2.244E+05	22.44
69.14	2.244E+05	22.44
69.48	2.244E+05	22.44
69.85	2.245E+05	22.44
70.19	2.245E+05	22.45
70.56	2.245E+05	22.45
70.89	2.245E+05	22.45
71.20	2.245E+05	22.45
71.57	2.245E+05	22.45
71.90	2.245E+05	22.45
72.24	2.245E+05	22.45
72.58	2.245E+05	22.45
72.93	2.244E+05	22.45
73.24	2.244E+05	22.44
73.58	2.244E+05	22.44
73.91	2.244E+05	22.44
74.25	2.244E+05	22.44
74.59	2.243E+05	22.44
74.93	2.243E+05	22.43
75.23	2.242E+05	22.43
75.55	2.242E+05	22.42
75.87	2.241E+05	22.42
76.21	2.240E+05	22.41
76.54	2.240E+05	22.4
76.88	2.239E+05	22.4
77.22	2.239E+05	22.39
77.54	2.238E+05	22.39
77.87	2.237E+05	22.38
78.19	2.237E+05	22.37
78.56	2.235E+05	22.37
78.90	2.234E+05	22.35
79.24	2.234E+05	22.34
79.61	2.233E+05	22.34
79.95	2.232E+05	22.33
80.29	2.231E+05	22.32
80.63	2.230E+05	22.31
80.97	2.229E+05	22.3
81.31	2.227E+05	22.29
81.65	2.226E+05	22.27
81.96	2.225E+05	22.26
82.28	2.224E+05	22.25
82.61	2.223E+05	22.24
82.98	2.222E+05	22.23
83.30	2.221E+05	22.22
83.64	2.220E+05	22.21
83.97	2.218E+05	22.2
84.29	2.217E+05	22.18
84.62	2.216E+05	22.17
84.97	2.214E+05	22.16
85.33	2.213E+05	22.14
85.67	2.211E+05	22.13
85.99	2.210E+05	22.11
86.36	2.209E+05	22.1
86.69	2.207E+05	22.09
87.01	2.206E+05	22.07
87.37	2.204E+05	22.06
87.71	2.202E+05	22.04
88.05	2.201E+05	22.02
88.40	2.199E+05	22.01
88.74	2.198E+05	21.99
89.05	2.196E+05	21.98
89.39	2.195E+05	21.96
89.73	2.193E+05	21.95
90.04	2.192E+05	21.93
90.38	2.190E+05	21.92
90.75	2.188E+05	21.9
91.09	2.187E+05	21.88
91.43	2.185E+05	21.87
91.77	2.183E+05	21.85
92.11	2.182E+05	21.83
92.45	2.180E+05	21.82
92.82	2.178E+05	21.8
93.13	2.177E+05	21.78
93.47	2.175E+05	21.77
93.79	2.173E+05	21.75
94.13	2.171E+05	21.73
94.46	2.170E+05	21.71
94.83	2.168E+05	21.7
95.17	2.166E+05	21.68
95.51	2.164E+05	21.66
95.88	2.162E+05	21.64
96.22	2.161E+05	21.62
96.56	2.159E+05	21.61
96.90	2.157E+05	21.59
97.24	2.155E+05	21.57
97.61	2.154E+05	21.55
97.97	2.151E+05	21.54
98.32	2.150E+05	21.51
98.66	2.148E+05	21.5
99.00	2.146E+05	21.48
99.34	2.145E+05	21.46
99.68	2.143E+05	21.45
100.07	2.141E+05	21.43
100.41	2.139E+05	21.41
100.75	2.138E+05	21.39
101.09	2.136E+05	21.38
101.43	2.134E+05	21.36
101.75	2.133E+05	21.34
102.11	2.131E+05	21.33
102.45	2.129E+05	21.31
102.79	2.127E+05	21.29
103.16	2.125E+05	21.27
103.50	2.123E+05	21.25
103.84	2.122E+05	21.23
104.21	2.121E+05	21.22
104.55	2.119E+05	21.21
104.89	2.117E+05	21.19
105.26	2.115E+05	21.17
105.60	2.114E+05	21.15
105.93	2.112E+05	21.14
106.30	2.110E+05	21.12
106.64	2.109E+05	21.1
106.96	2.108E+05	21.09
107.33	2.105E+05	21.08
107.67	2.104E+05	21.05
108.03	2.103E+05	21.04
108.40	2.101E+05	21.03
108.74	2.100E+05	21.01
109.08	2.098E+05	21.0
109.45	2.096E+05	20.98
109.79	2.095E+05	20.96
110.13	2.094E+05	20.95
110.50	2.092E+05	20.94
110.84	2.090E+05	20.92
111.17	2.089E+05	20.9
111.54	2.087E+05	20.89
111.89	2.086E+05	20.87
112.23	2.085E+05	20.86
112.60	2.083E+05	20.85
112.93	2.082E+05	20.83
113.30	2.081E+05	20.82
113.67	2.079E+05	20.81
114.01	2.078E+05	20.79
114.35	2.077E+05	20.78
114.72	2.076E+05	20.77
115.09	2.074E+05	20.76
115.42	2.073E+05	20.74
115.79	2.072E+05	20.73
116.13	2.070E+05	20.72
116.47	2.069E+05	20.7
116.83	2.068E+05	20.69
117.18	2.067E+05	20.68
117.52	2.066E+05	20.67
117.88	2.065E+05	20.66
118.25	2.064E+05	20.65
118.59	2.063E+05	20.64
118.96	2.062E+05	20.63
119.33	2.061E+05	20.62
119.67	2.060E+05	20.61
120.04	2.059E+05	20.6
120.43	2.058E+05	20.59
120.80	2.057E+05	20.58
121.16	2.056E+05	20.57
121.53	2.055E+05	20.56
121.87	2.054E+05	20.55
122.24	2.053E+05	20.54
122.58	2.052E+05	20.53
122.95	2.052E+05	20.52
123.34	2.051E+05	20.52
123.70	2.050E+05	20.51
124.07	2.049E+05	20.5
124.44	2.048E+05	20.49
124.78	2.048E+05	20.48
125.15	2.047E+05	20.48
125.54	2.046E+05	20.47
125.91	2.046E+05	20.46
126.25	2.045E+05	20.46
126.61	2.044E+05	20.45
127.00	2.044E+05	20.44
127.37	2.043E+05	20.44
127.74	2.042E+05	20.43
128.10	2.042E+05	20.42
128.47	2.041E+05	20.42
128.84	2.041E+05	20.41
129.20	2.040E+05	20.41
129.57	2.040E+05	20.4
129.94	2.039E+05	20.4
130.31	2.039E+05	20.39
130.67	2.038E+05	20.39
131.06	2.038E+05	20.38
131.43	2.038E+05	20.38
131.79	2.038E+05	20.38
132.18	2.037E+05	20.38
132.55	2.037E+05	20.37
132.92	2.037E+05	20.37
133.28	2.037E+05	20.37
133.65	2.036E+05	20.37
134.04	2.036E+05	20.36
134.43	2.036E+05	20.36
134.80	2.036E+05	20.36
135.16	2.036E+05	20.36
135.53	2.036E+05	20.36
135.90	2.036E+05	20.36
136.26	2.035E+05	20.36
136.62	2.035E+05	20.35
136.99	2.035E+05	20.35
137.38	2.035E+05	20.35
137.74	2.035E+05	20.35
138.12	2.035E+05	20.35
138.48	2.036E+05	20.35
138.85	2.035E+05	20.36
139.21	2.035E+05	20.35
139.58	2.036E+05	20.35
139.97	2.036E+05	20.36
140.34	2.036E+05	20.36
140.71	2.036E+05	20.36
141.07	2.036E+05	20.36
141.44	2.036E+05	20.36
141.80	2.037E+05	20.36
142.20	2.037E+05	20.37
142.59	2.037E+05	20.37
142.98	2.037E+05	20.37
143.99	2.038E+05	20.37
144.39	2.038E+05	20.38
144.75	2.039E+05	20.38
145.11	2.039E+05	20.39
145.48	2.039E+05	20.39
145.85	2.040E+05	20.39
146.24	2.040E+05	20.4
147.15	2.041E+05	20.4
147.54	2.042E+05	20.41
147.90	2.042E+05	20.42
148.28	2.043E+05	20.42
148.67	2.044E+05	20.43
149.04	2.044E+05	20.44
149.40	2.044E+05	20.44
149.77	2.045E+05	20.44
150.16	2.045E+05	20.45
150.53	2.046E+05	20.45
150.90	2.047E+05	20.46
151.29	2.047E+05	20.47
151.65	2.048E+05	20.47
152.02	2.048E+05	20.48
152.39	2.049E+05	20.48
152.78	2.050E+05	20.49
153.17	2.050E+05	20.5
153.54	2.051E+05	20.5
153.91	2.052E+05	20.51
154.30	2.052E+05	20.52
154.69	2.053E+05	20.52
155.06	2.054E+05	20.53
155.43	2.054E+05	20.54
155.82	2.055E+05	20.54
156.22	2.056E+05	20.55
156.61	2.056E+05	20.56
157.00	2.057E+05	20.56
157.40	2.058E+05	20.57
157.79	2.059E+05	20.58
158.15	2.060E+05	20.59
158.55	2.061E+05	20.6
158.95	2.061E+05	20.61
159.31	2.062E+05	20.61
159.71	2.063E+05	20.62
160.10	2.064E+05	20.63
160.46	2.065E+05	20.64
160.83	2.065E+05	20.65
161.22	2.066E+05	20.65
161.62	2.067E+05	20.66
161.99	2.068E+05	20.67
162.35	2.068E+05	20.68
162.72	2.069E+05	20.68
163.09	2.070E+05	20.69
163.48	2.071E+05	20.7
163.85	2.072E+05	20.71
164.22	2.073E+05	20.72
164.61	2.073E+05	20.73
165.00	2.074E+05	20.73
165.40	2.075E+05	20.74
165.79	2.076E+05	20.75
166.18	2.077E+05	20.76
166.55	2.078E+05	20.77
166.94	2.079E+05	20.78
167.34	2.079E+05	20.79
167.73	2.080E+05	20.79
168.12	2.081E+05	20.8
168.49	2.082E+05	20.81
168.88	2.083E+05	20.82
169.28	2.084E+05	20.83
169.67	2.085E+05	20.84
170.06	2.085E+05	20.85
170.46	2.086E+05	20.85
170.85	2.087E+05	20.86
171.24	2.088E+05	20.87
171.64	2.089E+05	20.88
172.04	2.090E+05	20.89
172.43	2.091E+05	20.9
172.85	2.091E+05	20.91
173.24	2.092E+05	20.91
173.64	2.093E+05	20.92
174.03	2.094E+05	20.93
174.43	2.095E+05	20.94
174.85	2.096E+05	20.95
175.24	2.096E+05	20.96
175.64	2.097E+05	20.96
176.02	2.099E+05	20.97
176.42	2.099E+05	20.99
176.82	2.100E+05	20.99
177.21	2.100E+05	21.0
177.60	2.101E+05	21.0
178.02	2.102E+05	21.01
178.42	2.103E+05	21.02
178.81	2.103E+05	21.03
179.20	2.104E+05	21.03
179.60	2.105E+05	21.04
180.02	2.106E+05	21.05
180.41	2.107E+05	21.06
180.81	2.107E+05	21.07
181.20	2.108E+05	21.07
181.59	2.109E+05	21.08
181.99	2.109E+05	21.09
182.38	2.110E+05	21.09
182.78	2.110E+05	21.1
183.19	2.111E+05	21.1
183.61	2.112E+05	21.11
184.01	2.112E+05	21.12
184.40	2.113E+05	21.12
184.80	2.114E+05	21.13
185.19	2.114E+05	21.14
185.58	2.115E+05	21.14
185.97	2.115E+05	21.15
186.37	2.116E+05	21.15
186.76	2.116E+05	21.16
187.16	2.117E+05	21.16
187.55	2.117E+05	21.17
187.97	2.118E+05	21.17
188.39	2.118E+05	21.18
188.81	2.119E+05	21.18
189.20	2.120E+05	21.19
189.63	2.120E+05	21.2
190.02	2.121E+05	21.2
190.44	2.121E+05	21.21
190.83	2.121E+05	21.21
191.22	2.122E+05	21.21
191.61	2.122E+05	21.22
192.03	2.122E+05	21.22
192.45	2.123E+05	21.22
192.84	2.123E+05	21.23
193.26	2.124E+05	21.23
193.68	2.124E+05	21.24
194.10	2.124E+05	21.24
194.52	2.124E+05	21.24
194.92	2.125E+05	21.24
195.34	2.125E+05	21.25
195.76	2.125E+05	21.25
196.17	2.125E+05	21.25
196.59	2.126E+05	21.25
197.01	2.126E+05	21.26
197.40	2.126E+05	21.26
197.80	2.127E+05	21.26
198.22	2.127E+05	21.27
198.64	2.127E+05	21.27
199.03	2.127E+05	21.27
199.45	2.127E+05	21.27
199.87	2.127E+05	21.27
200.27	2.127E+05	21.27
200.69	2.127E+05	21.27
201.11	2.128E+05	21.27
201.53	2.128E+05	21.28
201.94	2.128E+05	21.28
202.36	2.128E+05	21.28
202.76	2.128E+05	21.28
203.20	2.128E+05	21.28
203.62	2.128E+05	21.28
204.04	2.128E+05	21.28
204.46	2.128E+05	21.28
204.88	2.128E+05	21.28
205.28	2.128E+05	21.28
205.70	2.128E+05	21.28
206.11	2.128E+05	21.28
206.53	2.128E+05	21.28
206.95	2.128E+05	21.28
207.37	2.128E+05	21.28
207.77	2.128E+05	21.28
208.17	2.127E+05	21.28
208.61	2.127E+05	21.27
209.03	2.127E+05	21.27
209.48	2.127E+05	21.27
209.89	2.127E+05	21.27
210.31	2.127E+05	21.27
210.74	2.127E+05	21.27
211.15	2.126E+05	21.27
211.58	2.126E+05	21.26
211.99	2.126E+05	21.26
212.44	2.126E+05	21.26
212.86	2.125E+05	21.26
213.28	2.125E+05	21.25
213.70	2.125E+05	21.25
214.12	2.124E+05	21.25
214.54	2.124E+05	21.24
214.96	2.124E+05	21.24
215.38	2.124E+05	21.24
215.80	2.123E+05	21.24
216.22	2.123E+05	21.23
216.64	2.123E+05	21.23
217.06	2.123E+05	21.23
217.45	2.122E+05	21.23
217.87	2.122E+05	21.22
218.30	2.121E+05	21.22
218.72	2.121E+05	21.21
219.14	2.121E+05	21.21
219.55	2.121E+05	21.21
219.97	2.120E+05	21.21
220.39	2.120E+05	21.2
220.82	2.120E+05	21.2
221.23	2.119E+05	21.2
221.65	2.119E+05	21.19
222.07	2.118E+05	21.19
222.49	2.118E+05	21.18
222.91	2.117E+05	21.18
223.33	2.117E+05	21.17
223.75	2.117E+05	21.17
224.17	2.116E+05	21.17
224.59	2.116E+05	21.16
225.01	2.116E+05	21.16
225.43	2.115E+05	21.16
225.85	2.115E+05	21.15
226.27	2.114E+05	21.15
226.69	2.114E+05	21.14
227.14	2.114E+05	21.14
227.58	2.113E+05	21.14
228.00	2.112E+05	21.13
228.42	2.112E+05	21.12
228.85	2.112E+05	21.12
229.27	2.111E+05	21.12
229.69	2.111E+05	21.11
230.10	2.111E+05	21.11
230.52	2.110E+05	21.11
230.97	2.110E+05	21.1
231.40	2.109E+05	21.1
231.82	2.109E+05	21.09
232.26	2.108E+05	21.09
232.68	2.108E+05	21.08
233.10	2.107E+05	21.08
233.52	2.107E+05	21.07
233.92	2.107E+05	21.07
234.34	2.106E+05	21.07
234.76	2.106E+05	21.06
235.18	2.105E+05	21.06
235.60	2.105E+05	21.05
236.04	2.105E+05	21.05
236.47	2.104E+05	21.05
236.88	2.104E+05	21.04
237.30	2.103E+05	21.04
237.75	2.103E+05	21.03
238.16	2.102E+05	21.03
238.61	2.102E+05	21.02
239.03	2.102E+05	21.02
239.48	2.101E+05	21.02
239.90	2.101E+05	21.01
240.35	2.101E+05	21.01
240.79	2.100E+05	21.01
241.23	2.100E+05	21.0
241.69	2.099E+05	21.0
242.13	2.099E+05	20.99
242.58	2.099E+05	20.99
243.00	2.098E+05	20.99
243.42	2.098E+05	20.98
243.86	2.097E+05	20.98
244.29	2.097E+05	20.97
244.74	2.097E+05	20.97
245.18	2.096E+05	20.97
245.60	2.096E+05	20.96
246.02	2.095E+05	20.96
246.46	2.095E+05	20.95
246.89	2.095E+05	20.95
247.33	2.095E+05	20.95
247.78	2.094E+05	20.95
248.22	2.094E+05	20.94
248.64	2.094E+05	20.94
249.09	2.093E+05	20.94
249.51	2.093E+05	20.93
249.93	2.093E+05	20.93
250.38	2.092E+05	20.93
250.82	2.092E+05	20.92
251.27	2.092E+05	20.92
251.71	2.092E+05	20.92
252.14	2.091E+05	20.92
252.58	2.091E+05	20.91
253.03	2.091E+05	20.91
253.45	2.091E+05	20.91
253.87	2.090E+05	20.91
254.31	2.090E+05	20.9
254.74	2.089E+05	20.9
255.19	2.089E+05	20.89
255.63	2.089E+05	20.89
256.08	2.089E+05	20.89
256.52	2.088E+05	20.89
256.97	2.089E+05	20.88
257.40	2.088E+05	20.89
257.81	2.088E+05	20.88
258.29	2.088E+05	20.88
258.73	2.088E+05	20.88
259.18	2.088E+05	20.88
259.60	2.088E+05	20.88
260.02	2.087E+05	20.88
260.44	2.087E+05	20.87
260.89	2.087E+05	20.87
261.31	2.087E+05	20.87
261.75	2.087E+05	20.87
262.19	2.087E+05	20.87
262.62	2.087E+05	20.87
263.07	2.087E+05	20.87
263.51	2.087E+05	20.87
263.96	2.086E+05	20.87
264.41	2.086E+05	20.86
264.86	2.086E+05	20.86
265.31	2.086E+05	20.86
265.75	2.086E+05	20.86
266.20	2.086E+05	20.86
266.64	2.086E+05	20.86
267.06	2.086E+05	20.86
267.51	2.086E+05	20.86
267.96	2.086E+05	20.86
268.40	2.086E+05	20.86
268.85	2.086E+05	20.86
269.30	2.085E+05	20.86
269.74	2.086E+05	20.85
270.20	2.086E+05	20.86
270.65	2.086E+05	20.86
271.09	2.086E+05	20.86
271.54	2.086E+05	20.86
271.98	2.086E+05	20.86
272.43	2.086E+05	20.86
272.88	2.086E+05	20.86
273.33	2.086E+05	20.86
273.77	2.086E+05	20.86
274.24	2.086E+05	20.86
274.69	2.086E+05	20.86
275.13	2.086E+05	20.86
275.59	2.086E+05	20.86
276.03	2.086E+05	20.86
276.48	2.086E+05	20.86
276.92	2.086E+05	20.86
277.37	2.086E+05	20.86
277.82	2.086E+05	20.86
278.27	2.087E+05	20.86
278.72	2.087E+05	20.87
279.16	2.087E+05	20.87
279.61	2.087E+05	20.87
280.05	2.087E+05	20.87
280.50	2.087E+05	20.87
280.98	2.087E+05	20.87
281.42	2.087E+05	20.87
281.87	2.088E+05	20.87
282.34	2.088E+05	20.88
282.79	2.088E+05	20.88
283.24	2.088E+05	20.88
283.69	2.088E+05	20.88
284.16	2.088E+05	20.88
284.61	2.088E+05	20.88
285.07	2.089E+05	20.88
285.52	2.089E+05	20.89
285.98	2.089E+05	20.89
286.45	2.089E+05	20.89
286.92	2.089E+05	20.89
287.37	2.090E+05	20.89
287.81	2.090E+05	20.9
288.29	2.090E+05	20.9
288.73	2.090E+05	20.9
289.20	2.091E+05	20.9
289.68	2.090E+05	20.91
290.12	2.091E+05	20.9
290.60	2.091E+05	20.91
291.07	2.091E+05	20.91
291.52	2.091E+05	20.91
292.00	2.092E+05	20.91
292.47	2.092E+05	20.92
292.91	2.092E+05	20.92
293.39	2.092E+05	20.92
293.84	2.093E+05	20.92
294.31	2.093E+05	20.93
294.76	2.093E+05	20.93
295.21	2.093E+05	20.93
295.65	2.093E+05	20.93
296.11	2.093E+05	20.93
296.55	2.094E+05	20.93
297.02	2.094E+05	20.94
297.50	2.094E+05	20.94
297.97	2.094E+05	20.94
298.41	2.094E+05	20.94
298.87	2.095E+05	20.94
299.31	2.095E+05	20.95
299.76	2.095E+05	20.95
300.23	2.095E+05	20.95
300.67	2.096E+05	20.95
301.12	2.096E+05	20.96
301.60	2.096E+05	20.96
302.07	2.096E+05	20.96
302.51	2.097E+05	20.96
302.96	2.097E+05	20.97
303.41	2.097E+05	20.97
303.86	2.097E+05	20.97
304.33	2.097E+05	20.97
304.78	2.097E+05	20.97
305.25	2.098E+05	20.97
305.72	2.098E+05	20.98
306.17	2.098E+05	20.98
306.62	2.099E+05	20.98
307.10	2.099E+05	20.99
307.57	2.099E+05	20.99
308.04	2.099E+05	20.99
308.54	2.100E+05	20.99
309.01	2.100E+05	21.0
309.47	2.100E+05	21.0
309.96	2.100E+05	21.0
310.44	2.100E+05	21.0
310.91	2.101E+05	21.0
311.39	2.100E+05	21.01
311.86	2.101E+05	21.0
312.34	2.101E+05	21.01
312.84	2.101E+05	21.01
313.31	2.101E+05	21.01
313.78	2.101E+05	21.01
314.23	2.102E+05	21.01
314.71	2.102E+05	21.02
315.18	2.102E+05	21.02
315.65	2.102E+05	21.02
316.15	2.102E+05	21.02
316.63	2.102E+05	21.02
317.13	2.103E+05	21.02
317.61	2.103E+05	21.03
318.08	2.103E+05	21.03
318.58	2.103E+05	21.03
319.05	2.103E+05	21.03
319.53	2.103E+05	21.03
320.00	2.103E+05	21.03
320.47	2.104E+05	21.03
320.97	2.104E+05	21.04
321.44	2.104E+05	21.04
321.92	2.104E+05	21.04
322.39	2.104E+05	21.04
322.92	2.104E+05	21.04
323.39	2.104E+05	21.04
323.87	2.104E+05	21.04
324.34	2.104E+05	21.04
324.82	2.105E+05	21.04
325.29	2.105E+05	21.05
325.76	2.105E+05	21.05
326.24	2.105E+05	21.05
326.71	2.105E+05	21.05
327.22	2.105E+05	21.05
327.69	2.105E+05	21.05
328.16	2.105E+05	21.05
328.64	2.105E+05	21.05
329.11	2.105E+05	21.05
329.59	2.105E+05	21.05
330.09	2.105E+05	21.05
330.56	2.105E+05	21.05
331.05	2.105E+05	21.05
331.55	2.105E+05	21.05
332.05	2.105E+05	21.05
332.56	2.105E+05	21.05
333.06	2.105E+05	21.05
333.56	2.105E+05	21.05
334.05	2.105E+05	21.05
334.53	2.106E+05	21.05
335.01	2.105E+05	21.06
335.53	2.105E+05	21.05
336.03	2.105E+05	21.05
336.50	2.105E+05	21.05
337.00	2.105E+05	21.05
337.48	2.105E+05	21.05
337.98	2.105E+05	21.05
338.48	2.105E+05	21.05
338.98	2.106E+05	21.05
339.48	2.105E+05	21.06
340.02	2.105E+05	21.05
340.49	2.105E+05	21.05
340.99	2.105E+05	21.05
341.49	2.105E+05	21.05
342.01	2.105E+05	21.05
342.52	2.105E+05	21.05
343.02	2.105E+05	21.05
343.54	2.105E+05	21.05
344.04	2.105E+05	21.05
344.54	2.105E+05	21.05
345.01	2.105E+05	21.05
345.49	2.105E+05	21.05
345.99	2.105E+05	21.05
346.47	2.105E+05	21.05
346.96	2.105E+05	21.05
347.46	2.104E+05	21.05
347.97	2.104E+05	21.04
348.47	2.104E+05	21.04
348.98	2.104E+05	21.04
349.48	2.104E+05	21.04
349.97	2.104E+05	21.04
350.48	2.104E+05	21.04
350.98	2.104E+05	21.04
351.48	2.104E+05	21.04
352.00	2.104E+05	21.04
383.48	2.098E+05	21.04
384.00	2.098E+05	20.98
384.53	2.098E+05	20.98
385.06	2.098E+05	20.98
385.56	2.098E+05	20.98
386.06	2.098E+05	20.98
386.56	2.098E+05	20.98
387.09	2.098E+05	20.98
387.62	2.098E+05	20.98
388.11	2.097E+05	20.98
388.62	2.097E+05	20.97
389.12	2.097E+05	20.97
389.65	2.097E+05	20.97
390.15	2.097E+05	20.97
390.65	2.097E+05	20.97
391.15	2.097E+05	20.97
391.65	2.097E+05	20.97
392.18	2.097E+05	20.97
392.67	2.097E+05	20.97
