Time (s)	O2 conc. (ppm)
47.45	2.127E+05	21.0
47.76	2.129E+05	21.0
48.08	2.131E+05	21.0
48.39	2.133E+05	21.0
48.70	2.136E+05	21.0
49.01	2.138E+05	21.0
49.34	2.140E+05	21.0
49.65	2.142E+05	21.0
49.96	2.145E+05	21.0
50.27	2.147E+05	21.0
50.58	2.149E+05	21.0
50.92	2.151E+05	21.0
51.24	2.154E+05	21.0
51.55	2.156E+05	21.0
51.86	2.158E+05	21.0
52.18	2.160E+05	21.0
52.49	2.162E+05	21.0
52.83	2.164E+05	21.0
53.14	2.166E+05	21.0
53.48	2.168E+05	21.0
53.79	2.170E+05	21.0
54.11	2.172E+05	21.0
54.42	2.174E+05	21.0
54.74	2.175E+05	21.0
55.08	2.177E+05	21.0
55.39	2.179E+05	21.0
55.74	2.181E+05	21.0
56.05	2.182E+05	21.0
56.36	2.184E+05	21.0
56.70	2.186E+05	21.0
57.01	2.187E+05	21.0
57.33	2.189E+05	21.0
57.64	2.190E+05	21.0
57.96	2.192E+05	21.0
58.27	2.193E+05	21.0
58.58	2.195E+05	21.0
58.89	2.196E+05	21.0
59.21	2.197E+05	21.0
59.54	2.199E+05	21.0
59.86	2.200E+05	21.0
60.17	2.201E+05	21.0
60.49	2.203E+05	21.0
60.80	2.203E+05	21.0
61.11	2.205E+05	21.0
61.46	2.206E+05	21.0
61.79	2.207E+05	21.0
62.11	2.207E+05	21.0
62.43	2.209E+05	21.0
62.79	2.210E+05	21.0
63.11	2.211E+05	21.0
63.42	2.211E+05	21.0
63.73	2.213E+05	21.0
64.07	2.214E+05	21.0
64.38	2.214E+05	21.0
64.69	2.215E+05	21.0
65.01	2.216E+05	21.0
65.35	2.217E+05	21.0
65.66	2.217E+05	21.0
66.00	2.217E+05	21.0
66.34	2.218E+05	21.0
66.68	2.219E+05	21.0
67.02	2.219E+05	21.0
67.35	2.220E+05	21.0
67.73	2.220E+05	21.0
68.07	2.221E+05	21.0
68.40	2.221E+05	21.0
68.74	2.221E+05	21.0
69.05	2.222E+05	21.0
69.39	2.222E+05	21.0
69.73	2.222E+05	21.0
70.10	2.223E+05	21.0
70.42	2.223E+05	21.0
70.75	2.223E+05	21.0
71.09	2.223E+05	21.0
71.40	2.223E+05	21.0
71.74	2.223E+05	21.0
72.08	2.223E+05	21.0
72.42	2.223E+05	21.0
72.74	2.223E+05	21.0
73.07	2.223E+05	21.0
73.41	2.223E+05	21.0
73.72	2.223E+05	21.0
74.06	2.223E+05	21.0
74.40	2.222E+05	21.0
74.71	2.222E+05	21.0
75.05	2.222E+05	21.0
75.37	2.222E+05	21.0
75.71	2.221E+05	21.0
76.05	2.221E+05	21.0
76.38	2.220E+05	21.0
76.72	2.220E+05	21.0
77.06	2.219E+05	21.0
77.40	2.219E+05	21.0
77.74	2.219E+05	21.0
78.09	2.218E+05	21.0
78.43	2.217E+05	21.0
78.77	2.217E+05	21.0
79.13	2.216E+05	21.0
79.47	2.215E+05	21.0
79.81	2.214E+05	21.0
80.15	2.214E+05	21.0
80.50	2.213E+05	21.0
80.86	2.212E+05	21.0
81.23	2.211E+05	21.0
81.57	2.210E+05	21.0
81.93	2.210E+05	21.0
82.27	2.209E+05	21.0
82.64	2.208E+05	21.0
82.98	2.207E+05	21.0
83.32	2.206E+05	21.0
83.66	2.205E+05	21.0
84.00	2.205E+05	21.0
84.33	2.203E+05	21.0
84.67	2.202E+05	21.0
85.01	2.202E+05	21.0
85.35	2.201E+05	21.0
85.70	2.200E+05	21.0
86.04	2.199E+05	21.0
86.38	2.198E+05	21.0
86.72	2.196E+05	21.0
87.06	2.195E+05	21.0
87.39	2.195E+05	21.0
87.74	2.193E+05	21.0
88.07	2.192E+05	21.0
88.42	2.190E+05	21.0
88.76	2.190E+05	21.0
89.07	2.188E+05	21.0
89.41	2.187E+05	21.0
89.78	2.186E+05	21.0
90.12	2.184E+05	21.0
90.46	2.184E+05	21.0
90.80	2.183E+05	21.0
91.14	2.181E+05	21.0
91.49	2.180E+05	21.0
91.83	2.179E+05	21.0
92.17	2.178E+05	21.0
92.53	2.176E+05	21.0
92.87	2.175E+05	21.0
93.21	2.174E+05	21.0
93.56	2.173E+05	21.0
93.90	2.171E+05	21.0
94.26	2.170E+05	21.0
94.60	2.169E+05	21.0
94.94	2.168E+05	21.0
95.31	2.166E+05	21.0
95.65	2.165E+05	21.0
95.99	2.164E+05	21.0
96.36	2.162E+05	21.0
96.70	2.161E+05	21.0
97.04	2.160E+05	21.0
97.40	2.159E+05	21.0
97.74	2.157E+05	21.0
98.08	2.156E+05	21.0
98.45	2.155E+05	21.0
98.77	2.153E+05	21.0
99.10	2.152E+05	21.0
99.47	2.151E+05	21.0
99.81	2.150E+05	21.0
100.15	2.148E+05	21.0
100.49	2.147E+05	21.0
100.86	2.146E+05	21.0
101.20	2.145E+05	21.0
101.55	2.143E+05	21.0
101.89	2.142E+05	21.0
102.23	2.141E+05	21.0
102.59	2.140E+05	21.0
102.96	2.138E+05	21.0
103.33	2.137E+05	21.0
103.69	2.135E+05	21.0
104.04	2.135E+05	21.0
104.38	2.133E+05	21.0
104.75	2.132E+05	21.0
105.09	2.131E+05	21.0
105.42	2.130E+05	21.0
105.79	2.128E+05	21.0
106.13	2.127E+05	21.0
106.48	2.126E+05	21.0
106.87	2.124E+05	21.0
107.21	2.124E+05	21.0
107.55	2.123E+05	21.0
107.91	2.121E+05	21.0
108.25	2.120E+05	21.0
108.59	2.119E+05	21.0
108.96	2.118E+05	21.0
109.30	2.117E+05	21.0
109.64	2.116E+05	21.0
110.01	2.115E+05	21.0
110.35	2.114E+05	21.0
110.69	2.113E+05	21.0
111.03	2.112E+05	21.0
111.37	2.111E+05	21.0
111.71	2.110E+05	21.0
112.08	2.109E+05	21.0
112.42	2.108E+05	21.0
112.79	2.107E+05	21.0
113.15	2.106E+05	21.0
113.49	2.105E+05	21.0
113.83	2.104E+05	21.0
114.20	2.103E+05	21.0
114.54	2.102E+05	21.0
114.91	2.101E+05	21.0
115.27	2.100E+05	21.0
115.61	2.099E+05	21.0
115.98	2.098E+05	21.0
116.37	2.097E+05	21.0
116.71	2.097E+05	21.0
117.06	2.096E+05	21.0
117.43	2.095E+05	21.0
117.76	2.094E+05	21.0
118.10	2.093E+05	21.0
118.47	2.093E+05	21.0
118.83	2.092E+05	21.0
119.17	2.091E+05	21.0
119.52	2.090E+05	21.0
119.86	2.089E+05	21.0
120.20	2.089E+05	21.0
120.56	2.088E+05	21.0
120.93	2.087E+05	21.0
121.27	2.087E+05	21.0
121.64	2.086E+05	21.0
122.00	2.085E+05	21.0
122.37	2.085E+05	21.0
122.74	2.084E+05	21.0
123.08	2.083E+05	21.0
123.44	2.083E+05	21.0
123.81	2.082E+05	21.0
124.18	2.082E+05	21.0
124.52	2.081E+05	21.0
124.92	2.080E+05	21.0
125.28	2.080E+05	21.0
125.65	2.079E+05	21.0
126.01	2.079E+05	21.0
126.38	2.078E+05	21.0
126.75	2.078E+05	21.0
127.12	2.077E+05	21.0
127.49	2.077E+05	21.0
127.82	2.076E+05	21.0
128.19	2.076E+05	21.0
128.56	2.076E+05	21.0
128.95	2.075E+05	21.0
129.31	2.075E+05	21.0
129.68	2.075E+05	21.0
130.02	2.074E+05	21.0
130.42	2.074E+05	21.0
130.78	2.073E+05	21.0
131.14	2.073E+05	21.0
131.51	2.073E+05	21.0
131.88	2.073E+05	21.0
132.22	2.073E+05	21.0
132.59	2.072E+05	21.0
132.95	2.072E+05	21.0
133.32	2.071E+05	21.0
133.71	2.071E+05	21.0
134.07	2.071E+05	21.0
134.44	2.070E+05	21.0
134.81	2.070E+05	21.0
135.18	2.070E+05	21.0
135.54	2.070E+05	21.0
135.96	2.070E+05	21.0
136.32	2.069E+05	21.0
136.69	2.069E+05	21.0
137.08	2.069E+05	21.0
137.45	2.069E+05	21.0
137.82	2.069E+05	21.0
138.21	2.069E+05	21.0
138.58	2.069E+05	21.0
138.94	2.069E+05	21.0
139.33	2.069E+05	21.0
139.70	2.069E+05	21.0
140.06	2.069E+05	21.0
140.44	2.069E+05	21.0
140.80	2.069E+05	21.0
141.16	2.068E+05	21.0
141.56	2.069E+05	21.0
141.92	2.069E+05	21.0
142.29	2.069E+05	21.0
142.68	2.069E+05	21.0
143.05	2.069E+05	21.0
143.42	2.069E+05	21.0
143.81	2.069E+05	21.0
144.17	2.069E+05	21.0
144.54	2.069E+05	21.0
144.93	2.069E+05	21.0
145.32	2.069E+05	21.0
145.69	2.069E+05	21.0
146.08	2.070E+05	21.0
146.45	2.070E+05	21.0
146.81	2.070E+05	21.0
147.20	2.070E+05	21.0
147.60	2.070E+05	21.0
147.96	2.070E+05	21.0
148.36	2.071E+05	21.0
148.73	2.071E+05	21.0
149.09	2.071E+05	21.0
149.51	2.071E+05	21.0
149.87	2.072E+05	21.0
150.24	2.072E+05	21.0
150.61	2.072E+05	21.0
150.98	2.072E+05	21.0
151.34	2.073E+05	21.0
151.74	2.072E+05	21.0
152.13	2.073E+05	21.0
152.49	2.073E+05	21.0
152.88	2.074E+05	21.0
153.26	2.074E+05	21.0
153.65	2.074E+05	21.0
154.01	2.074E+05	21.0
154.41	2.075E+05	21.0
154.77	2.075E+05	21.0
155.13	2.075E+05	21.0
155.50	2.075E+05	21.0
155.87	2.076E+05	21.0
156.29	2.076E+05	21.0
156.66	2.076E+05	21.0
157.05	2.077E+05	21.0
157.44	2.077E+05	21.0
157.83	2.077E+05	21.0
158.22	2.078E+05	21.0
158.62	2.078E+05	21.0
159.02	2.078E+05	21.0
159.38	2.079E+05	21.0
159.77	2.079E+05	21.0
160.17	2.079E+05	21.0
160.56	2.080E+05	21.0
160.93	2.080E+05	21.0
161.30	2.080E+05	21.0
161.69	2.081E+05	21.0
162.06	2.081E+05	21.0
162.42	2.082E+05	21.0
162.79	2.082E+05	21.0
163.18	2.082E+05	21.0
163.57	2.083E+05	21.0
163.94	2.083E+05	21.0
164.31	2.083E+05	21.0
164.73	2.084E+05	21.0
165.09	2.084E+05	21.0
165.46	2.085E+05	21.0
165.85	2.084E+05	21.0
166.25	2.085E+05	21.0
166.65	2.086E+05	21.0
167.04	2.086E+05	21.0
167.43	2.086E+05	21.0
167.85	2.087E+05	21.0
168.24	2.087E+05	21.0
168.63	2.087E+05	21.0
169.03	2.088E+05	21.0
169.40	2.088E+05	21.0
169.79	2.088E+05	21.0
170.18	2.089E+05	21.0
170.57	2.089E+05	21.0
170.96	2.089E+05	21.0
171.38	2.090E+05	21.0
171.79	2.091E+05	21.0
172.18	2.091E+05	21.0
172.60	2.092E+05	21.0
172.99	2.092E+05	21.0
173.38	2.092E+05	21.0
173.80	2.093E+05	21.0
174.20	2.093E+05	21.0
174.59	2.093E+05	21.0
174.98	2.094E+05	21.0
175.37	2.094E+05	21.0
175.76	2.094E+05	21.0
176.18	2.095E+05	21.0
176.56	2.095E+05	21.0
176.95	2.095E+05	21.0
177.37	2.095E+05	21.0
177.76	2.096E+05	21.0
178.15	2.096E+05	21.0
178.54	2.097E+05	21.0
178.96	2.097E+05	21.0
179.36	2.097E+05	21.0
179.78	2.097E+05	21.0
180.17	2.098E+05	21.0
180.56	2.099E+05	21.0
180.96	2.099E+05	21.0
181.35	2.099E+05	21.0
181.77	2.099E+05	21.0
182.19	2.100E+05	21.0
182.59	2.100E+05	21.0
182.98	2.100E+05	21.0
183.37	2.100E+05	21.0
183.79	2.101E+05	21.0
184.21	2.101E+05	21.0
184.61	2.101E+05	21.0
185.03	2.101E+05	21.0
185.42	2.102E+05	21.0
185.81	2.102E+05	21.0
186.20	2.102E+05	21.0
186.59	2.102E+05	21.0
187.04	2.103E+05	21.0
187.44	2.103E+05	21.0
187.86	2.103E+05	21.0
188.25	2.103E+05	21.0
188.64	2.104E+05	21.0
189.03	2.104E+05	21.0
189.45	2.104E+05	21.0
189.85	2.104E+05	21.0
190.27	2.104E+05	21.0
190.66	2.105E+05	21.0
191.05	2.105E+05	21.0
191.45	2.105E+05	21.0
191.87	2.105E+05	21.0
192.26	2.105E+05	21.0
192.66	2.106E+05	21.0
193.05	2.106E+05	21.0
193.44	2.106E+05	21.0
193.86	2.106E+05	21.0
194.28	2.107E+05	21.0
194.68	2.107E+05	21.0
195.08	2.107E+05	21.0
195.50	2.107E+05	21.0
195.94	2.107E+05	21.0
196.36	2.108E+05	21.0
196.78	2.108E+05	21.0
197.17	2.108E+05	21.0
197.59	2.108E+05	21.0
198.04	2.108E+05	21.0
198.43	2.108E+05	21.0
198.85	2.108E+05	21.0
199.27	2.108E+05	21.0
199.69	2.108E+05	21.0
200.08	2.108E+05	21.0
200.48	2.108E+05	21.0
200.93	2.109E+05	21.0
201.35	2.108E+05	21.0
201.76	2.108E+05	21.0
202.18	2.108E+05	21.0
202.58	2.109E+05	21.0
203.00	2.109E+05	21.0
203.42	2.109E+05	21.0
203.84	2.109E+05	21.0
204.26	2.109E+05	21.0
204.68	2.109E+05	21.0
205.07	2.109E+05	21.0
205.47	2.109E+05	21.0
205.89	2.109E+05	21.0
206.31	2.109E+05	21.0
206.73	2.109E+05	21.0
207.12	2.109E+05	21.0
207.53	2.109E+05	21.0
207.95	2.109E+05	21.0
208.35	2.109E+05	21.0
208.77	2.109E+05	21.0
209.19	2.109E+05	21.0
209.61	2.109E+05	21.0
210.02	2.109E+05	21.0
210.44	2.109E+05	21.0
210.84	2.109E+05	21.0
211.26	2.109E+05	21.0
211.68	2.109E+05	21.0
212.07	2.109E+05	21.0
212.52	2.109E+05	21.0
212.94	2.109E+05	21.0
213.39	2.109E+05	21.0
213.81	2.109E+05	21.0
214.23	2.109E+05	21.0
214.65	2.109E+05	21.0
215.06	2.109E+05	21.0
215.48	2.109E+05	21.0
215.91	2.109E+05	21.0
216.33	2.109E+05	21.0
216.75	2.109E+05	21.0
217.16	2.108E+05	21.0
217.58	2.108E+05	21.0
218.00	2.108E+05	21.0
218.43	2.108E+05	21.0
218.84	2.108E+05	21.0
219.29	2.108E+05	21.0
219.71	2.108E+05	21.0
220.13	2.108E+05	21.0
220.55	2.108E+05	21.0
220.97	2.108E+05	21.0
221.39	2.108E+05	21.0
221.81	2.107E+05	21.0
222.25	2.107E+05	21.0
222.67	2.107E+05	21.0
223.09	2.107E+05	21.0
223.52	2.107E+05	21.0
223.94	2.107E+05	21.0
224.35	2.107E+05	21.0
224.77	2.107E+05	21.0
225.19	2.107E+05	21.0
225.61	2.107E+05	21.0
226.03	2.107E+05	21.0
226.46	2.107E+05	21.0
226.87	2.107E+05	21.0
227.29	2.106E+05	21.0
227.71	2.106E+05	21.0
228.13	2.106E+05	21.0
228.55	2.106E+05	21.0
228.97	2.106E+05	21.0
229.39	2.106E+05	21.0
229.81	2.106E+05	21.0
230.23	2.105E+05	21.0
230.65	2.105E+05	21.0
231.09	2.105E+05	21.0
231.52	2.105E+05	21.0
231.94	2.105E+05	21.0
232.38	2.105E+05	21.0
232.80	2.105E+05	21.0
233.25	2.104E+05	21.0
233.67	2.105E+05	21.0
234.09	2.104E+05	21.0
234.51	2.105E+05	21.0
234.93	2.104E+05	21.0
235.35	2.104E+05	21.0
235.79	2.104E+05	21.0
236.24	2.104E+05	21.0
236.66	2.103E+05	21.0
237.13	2.104E+05	21.0
237.55	2.103E+05	21.0
237.97	2.103E+05	21.0
238.42	2.104E+05	21.0
238.86	2.103E+05	21.0
239.29	2.103E+05	21.0
239.71	2.103E+05	21.0
240.12	2.103E+05	21.0
240.57	2.103E+05	21.0
240.99	2.103E+05	21.0
241.46	2.103E+05	21.0
241.91	2.102E+05	21.0
242.36	2.102E+05	21.0
242.78	2.102E+05	21.0
243.22	2.102E+05	21.0
243.67	2.102E+05	21.0
244.14	2.102E+05	21.0
244.59	2.102E+05	21.0
245.04	2.102E+05	21.0
245.48	2.101E+05	21.0
245.93	2.101E+05	21.0
246.38	2.101E+05	21.0
246.83	2.101E+05	21.0
247.27	2.101E+05	21.0
247.72	2.101E+05	21.0
248.16	2.101E+05	21.0
248.58	2.101E+05	21.0
249.03	2.100E+05	21.0
249.45	2.100E+05	21.0
249.90	2.101E+05	21.0
250.34	2.100E+05	21.0
250.79	2.100E+05	21.0
251.26	2.100E+05	21.0
251.71	2.100E+05	21.0
252.13	2.100E+05	21.0
252.58	2.100E+05	21.0
253.02	2.100E+05	21.0
253.47	2.100E+05	21.0
253.91	2.100E+05	21.0
254.36	2.100E+05	21.0
254.81	2.099E+05	21.0
255.26	2.100E+05	21.0
255.71	2.099E+05	21.0
256.15	2.099E+05	21.0
256.60	2.099E+05	21.0
257.04	2.099E+05	21.0
257.47	2.099E+05	21.0
257.92	2.099E+05	21.0
258.36	2.099E+05	21.0
258.83	2.099E+05	21.0
259.31	2.099E+05	21.0
259.76	2.099E+05	21.0
260.21	2.099E+05	21.0
260.65	2.099E+05	21.0
261.10	2.099E+05	21.0
261.55	2.099E+05	21.0
261.99	2.098E+05	21.0
262.45	2.098E+05	21.0
262.89	2.099E+05	21.0
263.34	2.098E+05	21.0
263.78	2.098E+05	21.0
264.23	2.098E+05	21.0
264.70	2.098E+05	21.0
265.16	2.098E+05	21.0
265.60	2.098E+05	21.0
266.05	2.098E+05	21.0
266.50	2.098E+05	21.0
266.94	2.098E+05	21.0
267.39	2.098E+05	21.0
267.87	2.097E+05	21.0
268.32	2.098E+05	21.0
268.76	2.098E+05	21.0
269.21	2.098E+05	21.0
269.65	2.098E+05	21.0
270.10	2.098E+05	21.0
270.55	2.098E+05	21.0
271.00	2.097E+05	21.0
271.44	2.097E+05	21.0
271.92	2.098E+05	21.0
272.36	2.098E+05	21.0
272.82	2.098E+05	21.0
273.29	2.097E+05	21.0
273.74	2.098E+05	21.0
274.21	2.098E+05	21.0
274.66	2.097E+05	21.0
275.11	2.097E+05	21.0
275.56	2.097E+05	21.0
276.03	2.097E+05	21.0
276.48	2.097E+05	21.0
276.92	2.097E+05	21.0
277.37	2.097E+05	21.0
277.85	2.097E+05	21.0
278.29	2.097E+05	21.0
278.77	2.097E+05	21.0
279.21	2.097E+05	21.0
279.66	2.097E+05	21.0
280.10	2.097E+05	21.0
280.55	2.097E+05	21.0
281.00	2.097E+05	21.0
281.44	2.097E+05	21.0
281.89	2.097E+05	21.0
282.33	2.098E+05	21.0
282.78	2.097E+05	21.0
283.24	2.097E+05	21.0
283.68	2.097E+05	21.0
284.13	2.098E+05	21.0
284.57	2.098E+05	21.0
285.02	2.098E+05	21.0
285.49	2.098E+05	21.0
285.94	2.098E+05	21.0
286.41	2.098E+05	21.0
286.89	2.098E+05	21.0
287.33	2.098E+05	21.0
287.78	2.098E+05	21.0
288.23	2.098E+05	21.0
288.70	2.098E+05	21.0
289.17	2.098E+05	21.0
289.62	2.098E+05	21.0
290.06	2.098E+05	21.0
290.51	2.098E+05	21.0
290.96	2.098E+05	21.0
291.41	2.099E+05	21.0
291.85	2.099E+05	21.0
292.33	2.098E+05	21.0
292.77	2.099E+05	21.0
293.25	2.099E+05	21.0
293.73	2.099E+05	21.0
294.20	2.099E+05	21.0
294.64	2.099E+05	21.0
295.12	2.099E+05	21.0
295.56	2.099E+05	21.0
296.01	2.099E+05	21.0
296.46	2.099E+05	21.0
296.90	2.099E+05	21.0
297.38	2.099E+05	21.0
297.82	2.099E+05	21.0
298.26	2.099E+05	21.0
298.72	2.099E+05	21.0
299.16	2.099E+05	21.0
299.66	2.099E+05	21.0
300.16	2.099E+05	21.0
300.60	2.099E+05	21.0
301.06	2.100E+05	21.0
301.50	2.100E+05	21.0
301.98	2.100E+05	21.0
302.47	2.100E+05	21.0
302.92	2.100E+05	21.0
303.39	2.100E+05	21.0
303.84	2.100E+05	21.0
304.31	2.100E+05	21.0
304.76	2.100E+05	21.0
305.23	2.100E+05	21.0
305.71	2.100E+05	21.0
306.18	2.100E+05	21.0
306.66	2.100E+05	21.0
307.13	2.100E+05	21.0
307.60	2.100E+05	21.0
308.10	2.100E+05	21.0
325.60	2.101E+05	21.0
326.07	2.101E+05	21.0
326.55	2.101E+05	21.0
327.05	2.101E+05	21.0
327.68	2.101E+05	21.0
328.16	2.101E+05	21.0
328.63	2.101E+05	21.0
329.59	2.101E+05	21.0
330.06	2.101E+05	21.0
330.53	2.101E+05	21.0
331.36	2.101E+05	21.0
331.86	2.101E+05	21.0
363.88	2.100E+05	21.0
364.35	2.101E+05	21.0
