Time (s)	O2 conc. (ppm)
45.39	2.152E+05	21.0
45.70	2.152E+05	21.0
46.02	2.152E+05	21.0
46.33	2.152E+05	21.0
46.64	2.151E+05	21.0
46.96	2.151E+05	21.0
47.27	2.151E+05	21.0
47.58	2.151E+05	21.0
47.89	2.150E+05	21.0
48.20	2.150E+05	21.0
48.52	2.149E+05	21.0
48.83	2.148E+05	21.0
49.15	2.147E+05	21.0
49.46	2.147E+05	21.0
49.77	2.146E+05	21.0
50.08	2.145E+05	21.0
50.40	2.144E+05	21.0
50.71	2.143E+05	21.0
51.02	2.142E+05	21.0
51.34	2.141E+05	21.0
51.65	2.139E+05	21.0
51.97	2.138E+05	21.0
52.28	2.137E+05	21.0
52.59	2.136E+05	21.0
52.91	2.134E+05	21.0
53.22	2.133E+05	21.0
53.54	2.131E+05	21.0
53.85	2.130E+05	21.0
54.16	2.128E+05	21.0
54.48	2.127E+05	21.0
54.79	2.125E+05	21.0
55.10	2.124E+05	21.0
55.41	2.122E+05	21.0
55.73	2.121E+05	21.0
56.04	2.119E+05	21.0
56.38	2.117E+05	21.0
56.73	2.115E+05	21.0
57.07	2.113E+05	21.0
57.41	2.111E+05	21.0
57.75	2.109E+05	21.0
58.09	2.107E+05	21.0
58.43	2.105E+05	21.0
58.77	2.103E+05	21.0
59.10	2.101E+05	21.0
59.41	2.100E+05	21.0
59.72	2.098E+05	21.0
60.06	2.096E+05	21.0
60.40	2.094E+05	21.0
60.71	2.092E+05	21.0
61.03	2.090E+05	21.0
61.37	2.088E+05	21.0
61.69	2.086E+05	21.0
62.00	2.084E+05	21.0
62.37	2.082E+05	21.0
62.68	2.080E+05	21.0
62.99	2.079E+05	21.0
63.33	2.076E+05	21.0
63.67	2.075E+05	21.0
64.01	2.073E+05	21.0
64.33	2.071E+05	21.0
64.65	2.069E+05	21.0
64.99	2.068E+05	21.0
65.33	2.066E+05	21.0
65.67	2.064E+05	21.0
65.98	2.063E+05	21.0
66.29	2.061E+05	21.0
66.63	2.060E+05	21.0
66.95	2.057E+05	21.0
67.29	2.056E+05	21.0
67.60	2.055E+05	21.0
67.94	2.053E+05	21.0
68.29	2.052E+05	21.0
68.60	2.050E+05	21.0
68.94	2.049E+05	21.0
69.28	2.047E+05	21.0
69.62	2.046E+05	21.0
69.96	2.045E+05	21.0
70.30	2.044E+05	21.0
70.62	2.042E+05	21.0
70.93	2.041E+05	21.0
71.27	2.040E+05	21.0
71.61	2.039E+05	21.0
71.92	2.038E+05	21.0
72.24	2.037E+05	21.0
72.58	2.036E+05	21.0
72.90	2.036E+05	21.0
73.24	2.035E+05	21.0
73.58	2.034E+05	21.0
73.92	2.033E+05	21.0
74.26	2.033E+05	21.0
74.60	2.032E+05	21.0
74.91	2.031E+05	21.0
75.25	2.031E+05	21.0
75.59	2.031E+05	21.0
75.93	2.030E+05	21.0
76.27	2.030E+05	21.0
76.61	2.030E+05	21.0
76.94	2.029E+05	21.0
77.27	2.029E+05	21.0
77.60	2.029E+05	21.0
77.94	2.029E+05	21.0
78.30	2.029E+05	21.0
78.64	2.029E+05	21.0
78.98	2.029E+05	21.0
79.32	2.029E+05	21.0
79.66	2.029E+05	21.0
79.98	2.029E+05	21.0
80.31	2.030E+05	21.0
80.66	2.030E+05	21.0
80.99	2.030E+05	21.0
81.36	2.030E+05	21.0
81.70	2.031E+05	21.0
82.04	2.031E+05	21.0
82.38	2.032E+05	21.0
82.70	2.033E+05	21.0
83.04	2.033E+05	21.0
83.38	2.034E+05	21.0
83.69	2.034E+05	21.0
84.03	2.035E+05	21.0
84.40	2.036E+05	21.0
84.74	2.036E+05	21.0
85.08	2.037E+05	21.0
85.42	2.038E+05	21.0
85.76	2.039E+05	21.0
86.10	2.040E+05	21.0
86.44	2.041E+05	21.0
86.78	2.041E+05	21.0
87.12	2.043E+05	21.0
87.46	2.044E+05	21.0
87.78	2.044E+05	21.0
88.09	2.045E+05	21.0
88.41	2.046E+05	21.0
88.77	2.047E+05	21.0
89.08	2.048E+05	21.0
89.42	2.049E+05	21.0
89.76	2.050E+05	21.0
90.07	2.051E+05	21.0
90.39	2.052E+05	21.0
90.73	2.053E+05	21.0
91.07	2.054E+05	21.0
91.38	2.055E+05	21.0
91.73	2.056E+05	21.0
92.07	2.057E+05	21.0
92.38	2.058E+05	21.0
92.75	2.060E+05	21.0
93.09	2.061E+05	21.0
93.43	2.062E+05	21.0
93.77	2.063E+05	21.0
94.14	2.064E+05	21.0
94.46	2.065E+05	21.0
94.80	2.067E+05	21.0
95.13	2.068E+05	21.0
95.47	2.069E+05	21.0
95.82	2.070E+05	21.0
96.19	2.071E+05	21.0
96.53	2.072E+05	21.0
96.87	2.073E+05	21.0
97.24	2.075E+05	21.0
97.58	2.075E+05	21.0
97.94	2.076E+05	21.0
98.29	2.077E+05	21.0
98.63	2.078E+05	21.0
98.97	2.079E+05	21.0
99.34	2.080E+05	21.0
99.68	2.081E+05	21.0
100.01	2.082E+05	21.0
100.38	2.083E+05	21.0
100.72	2.084E+05	21.0
101.06	2.084E+05	21.0
101.43	2.085E+05	21.0
101.77	2.086E+05	21.0
102.11	2.087E+05	21.0
102.45	2.087E+05	21.0
102.79	2.088E+05	21.0
103.13	2.089E+05	21.0
103.53	2.090E+05	21.0
103.87	2.090E+05	21.0
104.21	2.091E+05	21.0
104.57	2.091E+05	21.0
104.91	2.092E+05	21.0
105.25	2.093E+05	21.0
105.62	2.093E+05	21.0
105.97	2.093E+05	21.0
106.30	2.094E+05	21.0
106.67	2.094E+05	21.0
107.01	2.094E+05	21.0
107.35	2.095E+05	21.0
107.71	2.095E+05	21.0
108.05	2.095E+05	21.0
108.39	2.095E+05	21.0
108.73	2.096E+05	21.0
109.07	2.096E+05	21.0
109.41	2.096E+05	21.0
109.78	2.096E+05	21.0
110.11	2.096E+05	21.0
110.45	2.097E+05	21.0
110.79	2.096E+05	21.0
111.13	2.096E+05	21.0
111.47	2.096E+05	21.0
111.81	2.096E+05	21.0
112.15	2.096E+05	21.0
112.49	2.096E+05	21.0
112.83	2.096E+05	21.0
113.17	2.096E+05	21.0
113.51	2.096E+05	21.0
113.85	2.095E+05	21.0
114.19	2.096E+05	21.0
114.53	2.095E+05	21.0
114.87	2.095E+05	21.0
115.24	2.095E+05	21.0
115.60	2.095E+05	21.0
115.97	2.094E+05	21.0
116.31	2.093E+05	21.0
116.65	2.093E+05	21.0
117.02	2.093E+05	21.0
117.35	2.092E+05	21.0
117.69	2.093E+05	21.0
118.06	2.092E+05	21.0
118.40	2.091E+05	21.0
118.74	2.091E+05	21.0
119.11	2.090E+05	21.0
119.45	2.090E+05	21.0
119.81	2.089E+05	21.0
120.18	2.089E+05	21.0
120.54	2.088E+05	21.0
120.91	2.087E+05	21.0
121.28	2.087E+05	21.0
121.62	2.086E+05	21.0
121.96	2.086E+05	21.0
122.33	2.085E+05	21.0
122.67	2.085E+05	21.0
123.03	2.084E+05	21.0
123.40	2.084E+05	21.0
123.77	2.083E+05	21.0
124.13	2.082E+05	21.0
124.51	2.081E+05	21.0
124.87	2.081E+05	21.0
125.21	2.080E+05	21.0
125.58	2.079E+05	21.0
125.94	2.079E+05	21.0
126.31	2.078E+05	21.0
126.68	2.078E+05	21.0
127.05	2.077E+05	21.0
127.42	2.076E+05	21.0
127.78	2.076E+05	21.0
128.15	2.075E+05	21.0
128.49	2.074E+05	21.0
128.85	2.074E+05	21.0
129.22	2.074E+05	21.0
129.57	2.073E+05	21.0
129.96	2.072E+05	21.0
130.32	2.072E+05	21.0
130.69	2.071E+05	21.0
131.06	2.070E+05	21.0
131.42	2.070E+05	21.0
131.82	2.069E+05	21.0
132.22	2.069E+05	21.0
132.59	2.068E+05	21.0
132.95	2.068E+05	21.0
133.34	2.067E+05	21.0
133.71	2.067E+05	21.0
134.08	2.066E+05	21.0
134.47	2.066E+05	21.0
134.84	2.066E+05	21.0
135.21	2.065E+05	21.0
135.60	2.065E+05	21.0
135.96	2.064E+05	21.0
136.33	2.064E+05	21.0
136.72	2.064E+05	21.0
137.09	2.063E+05	21.0
137.46	2.063E+05	21.0
137.82	2.062E+05	21.0
138.19	2.062E+05	21.0
138.56	2.062E+05	21.0
138.95	2.062E+05	21.0
139.31	2.061E+05	21.0
139.68	2.061E+05	21.0
140.08	2.061E+05	21.0
140.44	2.061E+05	21.0
140.81	2.061E+05	21.0
141.20	2.061E+05	21.0
141.57	2.060E+05	21.0
141.93	2.060E+05	21.0
142.33	2.060E+05	21.0
142.70	2.060E+05	21.0
143.06	2.060E+05	21.0
143.43	2.060E+05	21.0
143.80	2.060E+05	21.0
144.16	2.060E+05	21.0
144.53	2.060E+05	21.0
144.89	2.060E+05	21.0
145.26	2.060E+05	21.0
145.63	2.060E+05	21.0
145.99	2.060E+05	21.0
146.39	2.060E+05	21.0
146.75	2.061E+05	21.0
147.12	2.061E+05	21.0
147.51	2.061E+05	21.0
147.91	2.061E+05	21.0
148.27	2.061E+05	21.0
148.64	2.061E+05	21.0
149.00	2.062E+05	21.0
149.37	2.062E+05	21.0
149.73	2.062E+05	21.0
150.12	2.062E+05	21.0
150.50	2.062E+05	21.0
150.89	2.063E+05	21.0
151.26	2.063E+05	21.0
151.62	2.063E+05	21.0
151.99	2.063E+05	21.0
152.36	2.064E+05	21.0
152.75	2.064E+05	21.0
153.12	2.064E+05	21.0
153.51	2.065E+05	21.0
153.91	2.065E+05	21.0
154.30	2.066E+05	21.0
154.66	2.066E+05	21.0
155.03	2.066E+05	21.0
155.42	2.066E+05	21.0
155.82	2.067E+05	21.0
156.21	2.067E+05	21.0
156.60	2.067E+05	21.0
157.00	2.068E+05	21.0
157.39	2.068E+05	21.0
157.78	2.069E+05	21.0
158.18	2.069E+05	21.0
158.55	2.069E+05	21.0
158.91	2.070E+05	21.0
159.31	2.070E+05	21.0
159.67	2.070E+05	21.0
160.04	2.071E+05	21.0
160.43	2.071E+05	21.0
160.80	2.071E+05	21.0
161.19	2.072E+05	21.0
161.59	2.072E+05	21.0
161.98	2.073E+05	21.0
162.37	2.073E+05	21.0
162.77	2.073E+05	21.0
163.16	2.074E+05	21.0
163.53	2.074E+05	21.0
163.92	2.074E+05	21.0
164.28	2.074E+05	21.0
164.65	2.075E+05	21.0
165.05	2.075E+05	21.0
165.41	2.076E+05	21.0
165.80	2.076E+05	21.0
166.20	2.076E+05	21.0
166.60	2.076E+05	21.0
166.96	2.076E+05	21.0
167.35	2.077E+05	21.0
167.74	2.077E+05	21.0
168.11	2.077E+05	21.0
168.51	2.077E+05	21.0
168.90	2.078E+05	21.0
169.30	2.078E+05	21.0
169.69	2.078E+05	21.0
170.08	2.078E+05	21.0
170.45	2.078E+05	21.0
170.83	2.078E+05	21.0
171.24	2.079E+05	21.0
171.63	2.079E+05	21.0
172.02	2.079E+05	21.0
172.41	2.079E+05	21.0
172.80	2.079E+05	21.0
173.19	2.079E+05	21.0
173.56	2.079E+05	21.0
173.93	2.079E+05	21.0
174.32	2.080E+05	21.0
174.72	2.080E+05	21.0
175.11	2.080E+05	21.0
175.50	2.080E+05	21.0
175.89	2.080E+05	21.0
176.27	2.080E+05	21.0
176.66	2.080E+05	21.0
177.05	2.080E+05	21.0
177.44	2.080E+05	21.0
177.83	2.080E+05	21.0
178.25	2.080E+05	21.0
178.65	2.080E+05	21.0
179.07	2.079E+05	21.0
179.46	2.079E+05	21.0
179.86	2.080E+05	21.0
180.25	2.079E+05	21.0
180.64	2.079E+05	21.0
181.03	2.079E+05	21.0
181.43	2.079E+05	21.0
181.83	2.079E+05	21.0
182.22	2.079E+05	21.0
182.61	2.079E+05	21.0
183.00	2.079E+05	21.0
183.39	2.078E+05	21.0
183.79	2.078E+05	21.0
184.19	2.078E+05	21.0
184.58	2.078E+05	21.0
184.97	2.078E+05	21.0
185.37	2.077E+05	21.0
185.78	2.077E+05	21.0
186.20	2.077E+05	21.0
186.60	2.077E+05	21.0
186.99	2.077E+05	21.0
187.39	2.077E+05	21.0
187.78	2.077E+05	21.0
188.17	2.076E+05	21.0
188.57	2.076E+05	21.0
188.96	2.076E+05	21.0
189.36	2.076E+05	21.0
189.75	2.076E+05	21.0
190.14	2.075E+05	21.0
190.53	2.075E+05	21.0
190.95	2.075E+05	21.0
191.37	2.075E+05	21.0
191.77	2.075E+05	21.0
192.16	2.074E+05	21.0
192.58	2.074E+05	21.0
192.97	2.074E+05	21.0
193.39	2.074E+05	21.0
193.81	2.074E+05	21.0
194.21	2.073E+05	21.0
194.63	2.073E+05	21.0
195.02	2.073E+05	21.0
195.41	2.073E+05	21.0
195.83	2.073E+05	21.0
196.23	2.072E+05	21.0
196.65	2.072E+05	21.0
197.07	2.072E+05	21.0
197.49	2.072E+05	21.0
197.88	2.072E+05	21.0
198.31	2.072E+05	21.0
198.72	2.071E+05	21.0
199.14	2.071E+05	21.0
199.57	2.071E+05	21.0
199.99	2.070E+05	21.0
200.41	2.070E+05	21.0
200.83	2.070E+05	21.0
201.25	2.070E+05	21.0
201.67	2.070E+05	21.0
202.09	2.070E+05	21.0
202.51	2.070E+05	21.0
202.93	2.070E+05	21.0
203.32	2.070E+05	21.0
203.74	2.069E+05	21.0
204.16	2.069E+05	21.0
204.59	2.069E+05	21.0
205.01	2.069E+05	21.0
205.40	2.069E+05	21.0
205.82	2.069E+05	21.0
206.24	2.069E+05	21.0
206.63	2.069E+05	21.0
207.05	2.069E+05	21.0
207.45	2.069E+05	21.0
207.87	2.069E+05	21.0
208.29	2.069E+05	21.0
208.70	2.069E+05	21.0
209.12	2.069E+05	21.0
209.55	2.069E+05	21.0
209.94	2.069E+05	21.0
210.37	2.069E+05	21.0
210.78	2.069E+05	21.0
211.17	2.069E+05	21.0
211.59	2.069E+05	21.0
212.01	2.069E+05	21.0
212.41	2.069E+05	21.0
212.83	2.069E+05	21.0
213.25	2.069E+05	21.0
213.67	2.069E+05	21.0
214.08	2.069E+05	21.0
214.50	2.069E+05	21.0
214.93	2.069E+05	21.0
215.35	2.069E+05	21.0
215.76	2.069E+05	21.0
216.18	2.069E+05	21.0
216.60	2.069E+05	21.0
217.02	2.069E+05	21.0
217.44	2.070E+05	21.0
217.84	2.069E+05	21.0
218.26	2.070E+05	21.0
218.66	2.070E+05	21.0
219.07	2.070E+05	21.0
219.49	2.070E+05	21.0
219.91	2.070E+05	21.0
220.34	2.070E+05	21.0
220.76	2.070E+05	21.0
221.18	2.071E+05	21.0
221.60	2.071E+05	21.0
222.02	2.071E+05	21.0
222.44	2.071E+05	21.0
222.86	2.071E+05	21.0
223.28	2.072E+05	21.0
223.70	2.071E+05	21.0
224.12	2.072E+05	21.0
224.54	2.072E+05	21.0
224.96	2.072E+05	21.0
225.38	2.072E+05	21.0
225.83	2.072E+05	21.0
226.25	2.072E+05	21.0
226.67	2.072E+05	21.0
227.09	2.073E+05	21.0
227.51	2.072E+05	21.0
227.93	2.073E+05	21.0
228.35	2.073E+05	21.0
228.80	2.073E+05	21.0
229.24	2.073E+05	21.0
229.69	2.073E+05	21.0
230.13	2.073E+05	21.0
230.59	2.073E+05	21.0
231.04	2.073E+05	21.0
231.48	2.073E+05	21.0
231.93	2.074E+05	21.0
232.38	2.074E+05	21.0
232.79	2.074E+05	21.0
233.22	2.074E+05	21.0
233.64	2.074E+05	21.0
234.06	2.074E+05	21.0
234.47	2.074E+05	21.0
234.92	2.074E+05	21.0
235.34	2.074E+05	21.0
235.76	2.074E+05	21.0
236.23	2.074E+05	21.0
236.68	2.074E+05	21.0
237.10	2.074E+05	21.0
237.55	2.074E+05	21.0
237.96	2.074E+05	21.0
238.39	2.075E+05	21.0
238.84	2.074E+05	21.0
239.26	2.075E+05	21.0
239.71	2.075E+05	21.0
240.15	2.074E+05	21.0
240.57	2.075E+05	21.0
241.00	2.075E+05	21.0
241.44	2.075E+05	21.0
241.91	2.074E+05	21.0
242.36	2.075E+05	21.0
242.81	2.075E+05	21.0
243.25	2.074E+05	21.0
243.68	2.075E+05	21.0
244.12	2.075E+05	21.0
244.54	2.075E+05	21.0
244.96	2.075E+05	21.0
245.41	2.075E+05	21.0
245.85	2.075E+05	21.0
246.28	2.075E+05	21.0
246.72	2.075E+05	21.0
247.17	2.075E+05	21.0
247.61	2.075E+05	21.0
248.03	2.074E+05	21.0
248.46	2.075E+05	21.0
248.88	2.075E+05	21.0
249.30	2.075E+05	21.0
249.75	2.074E+05	21.0
250.19	2.075E+05	21.0
250.66	2.074E+05	21.0
251.09	2.074E+05	21.0
251.54	2.074E+05	21.0
251.98	2.074E+05	21.0
252.43	2.074E+05	21.0
252.85	2.074E+05	21.0
253.26	2.074E+05	21.0
253.69	2.074E+05	21.0
254.11	2.074E+05	21.0
254.56	2.074E+05	21.0
255.00	2.074E+05	21.0
255.45	2.074E+05	21.0
255.89	2.074E+05	21.0
256.32	2.074E+05	21.0
256.74	2.074E+05	21.0
257.18	2.074E+05	21.0
257.63	2.073E+05	21.0
258.07	2.074E+05	21.0
258.55	2.073E+05	21.0
258.97	2.073E+05	21.0
259.39	2.073E+05	21.0
259.84	2.073E+05	21.0
260.28	2.073E+05	21.0
260.73	2.073E+05	21.0
261.15	2.073E+05	21.0
261.60	2.073E+05	21.0
262.05	2.073E+05	21.0
262.49	2.073E+05	21.0
262.94	2.073E+05	21.0
263.36	2.073E+05	21.0
263.80	2.073E+05	21.0
264.26	2.073E+05	21.0
264.70	2.073E+05	21.0
265.15	2.073E+05	21.0
265.59	2.073E+05	21.0
266.04	2.072E+05	21.0
266.49	2.072E+05	21.0
266.97	2.073E+05	21.0
267.41	2.072E+05	21.0
267.86	2.072E+05	21.0
268.30	2.073E+05	21.0
268.75	2.072E+05	21.0
269.20	2.072E+05	21.0
269.64	2.072E+05	21.0
270.09	2.072E+05	21.0
270.56	2.072E+05	21.0
271.01	2.072E+05	21.0
271.43	2.072E+05	21.0
271.88	2.072E+05	21.0
272.33	2.072E+05	21.0
272.77	2.072E+05	21.0
273.22	2.072E+05	21.0
273.66	2.072E+05	21.0
274.11	2.072E+05	21.0
274.56	2.072E+05	21.0
275.01	2.072E+05	21.0
275.48	2.072E+05	21.0
275.93	2.072E+05	21.0
276.38	2.072E+05	21.0
276.82	2.072E+05	21.0
277.27	2.072E+05	21.0
277.72	2.072E+05	21.0
278.16	2.072E+05	21.0
278.61	2.072E+05	21.0
279.05	2.072E+05	21.0
279.50	2.072E+05	21.0
279.95	2.072E+05	21.0
280.40	2.072E+05	21.0
280.84	2.072E+05	21.0
281.29	2.072E+05	21.0
281.74	2.072E+05	21.0
282.19	2.072E+05	21.0
282.66	2.072E+05	21.0
283.11	2.072E+05	21.0
283.55	2.072E+05	21.0
284.00	2.072E+05	21.0
284.45	2.072E+05	21.0
284.90	2.072E+05	21.0
285.35	2.072E+05	21.0
285.79	2.072E+05	21.0
286.24	2.072E+05	21.0
286.68	2.072E+05	21.0
287.13	2.072E+05	21.0
287.58	2.072E+05	21.0
288.03	2.073E+05	21.0
288.47	2.072E+05	21.0
288.94	2.072E+05	21.0
289.39	2.072E+05	21.0
289.84	2.072E+05	21.0
290.29	2.072E+05	21.0
290.77	2.072E+05	21.0
291.21	2.072E+05	21.0
291.66	2.072E+05	21.0
292.13	2.073E+05	21.0
292.58	2.073E+05	21.0
293.05	2.072E+05	21.0
293.53	2.073E+05	21.0
294.00	2.073E+05	21.0
294.47	2.073E+05	21.0
294.97	2.073E+05	21.0
295.45	2.073E+05	21.0
295.93	2.073E+05	21.0
296.40	2.073E+05	21.0
296.87	2.073E+05	21.0
297.37	2.073E+05	21.0
297.82	2.073E+05	21.0
298.30	2.073E+05	21.0
298.74	2.073E+05	21.0
299.21	2.073E+05	21.0
299.69	2.073E+05	21.0
300.13	2.073E+05	21.0
300.61	2.073E+05	21.0
301.06	2.073E+05	21.0
301.50	2.073E+05	21.0
301.97	2.073E+05	21.0
302.42	2.073E+05	21.0
302.90	2.073E+05	21.0
303.35	2.073E+05	21.0
303.82	2.073E+05	21.0
304.29	2.073E+05	21.0
304.74	2.073E+05	21.0
305.24	2.073E+05	21.0
305.72	2.073E+05	21.0
306.19	2.073E+05	21.0
306.69	2.073E+05	21.0
307.16	2.073E+05	21.0
307.64	2.073E+05	21.0
341.57	2.072E+05	21.0
342.04	2.072E+05	21.0
342.54	2.073E+05	21.0
