Time (s)	O2 conc. (ppm)
28.03	1.787E+05	17.0
28.31	1.784E+05	17.0
28.62	1.779E+05	17.0
28.93	1.776E+05	17.0
29.25	1.772E+05	17.0
29.54	1.768E+05	17.0
29.83	1.764E+05	17.0
30.14	1.761E+05	17.0
30.43	1.757E+05	17.0
30.71	1.753E+05	17.0
31.00	1.750E+05	17.0
31.34	1.746E+05	17.0
31.63	1.743E+05	17.0
31.96	1.739E+05	17.0
32.25	1.735E+05	17.0
32.57	1.732E+05	17.0
32.85	1.728E+05	17.0
33.16	1.725E+05	17.0
33.48	1.721E+05	17.0
33.79	1.717E+05	17.0
34.10	1.714E+05	17.0
34.39	1.711E+05	17.0
34.70	1.707E+05	17.0
35.02	1.704E+05	17.0
35.33	1.701E+05	17.0
35.64	1.697E+05	17.0
35.96	1.694E+05	17.0
36.27	1.691E+05	17.0
36.58	1.688E+05	17.0
36.90	1.684E+05	17.0
37.21	1.681E+05	17.0
37.53	1.678E+05	17.0
37.84	1.675E+05	17.0
38.16	1.672E+05	17.0
38.47	1.670E+05	17.0
38.78	1.666E+05	17.0
39.09	1.663E+05	17.0
39.41	1.661E+05	17.0
39.72	1.658E+05	17.0
40.03	1.655E+05	17.0
40.35	1.652E+05	17.0
40.67	1.650E+05	17.0
40.98	1.647E+05	17.0
41.29	1.645E+05	17.0
41.60	1.642E+05	17.0
41.92	1.640E+05	17.0
42.23	1.637E+05	17.0
42.54	1.635E+05	17.0
42.84	1.632E+05	17.0
43.15	1.630E+05	17.0
43.46	1.628E+05	17.0
43.77	1.626E+05	17.0
44.09	1.623E+05	17.0
44.40	1.621E+05	17.0
44.71	1.619E+05	17.0
45.02	1.617E+05	17.0
45.34	1.615E+05	17.0
45.65	1.613E+05	17.0
45.97	1.611E+05	17.0
46.28	1.609E+05	17.0
46.60	1.608E+05	17.0
46.94	1.605E+05	17.0
47.25	1.604E+05	17.0
47.56	1.602E+05	17.0
47.87	1.600E+05	17.0
48.19	1.599E+05	17.0
48.51	1.597E+05	17.0
48.82	1.596E+05	17.0
49.16	1.594E+05	17.0
49.47	1.593E+05	17.0
49.78	1.591E+05	17.0
50.10	1.590E+05	17.0
50.43	1.588E+05	17.0
50.75	1.587E+05	17.0
51.07	1.586E+05	17.0
51.38	1.585E+05	17.0
51.69	1.583E+05	17.0
52.01	1.582E+05	17.0
52.32	1.581E+05	17.0
52.66	1.580E+05	17.0
52.97	1.578E+05	17.0
53.29	1.578E+05	17.0
53.60	1.576E+05	17.0
53.91	1.576E+05	17.0
54.23	1.575E+05	17.0
54.54	1.574E+05	17.0
54.88	1.573E+05	17.0
55.22	1.572E+05	17.0
55.53	1.571E+05	17.0
55.85	1.571E+05	17.0
56.16	1.570E+05	17.0
56.47	1.569E+05	17.0
56.78	1.569E+05	17.0
57.10	1.568E+05	17.0
57.44	1.567E+05	17.0
57.75	1.567E+05	17.0
58.06	1.566E+05	17.0
58.38	1.566E+05	17.0
58.69	1.565E+05	17.0
59.03	1.565E+05	17.0
59.37	1.565E+05	17.0
59.71	1.564E+05	17.0
60.02	1.564E+05	17.0
60.36	1.563E+05	17.0
60.70	1.563E+05	17.0
61.02	1.563E+05	17.0
61.35	1.563E+05	17.0
61.69	1.562E+05	17.0
62.06	1.563E+05	17.0
62.40	1.562E+05	17.0
62.73	1.562E+05	17.0
63.04	1.562E+05	17.0
63.39	1.562E+05	17.0
63.75	1.562E+05	17.0
64.09	1.562E+05	17.0
64.45	1.562E+05	17.0
64.79	1.562E+05	17.0
65.11	1.562E+05	17.0
65.44	1.562E+05	17.0
65.78	1.562E+05	17.0
66.10	1.562E+05	17.0
66.44	1.563E+05	17.0
66.78	1.563E+05	17.0
67.12	1.563E+05	17.0
67.45	1.563E+05	17.0
67.79	1.564E+05	17.0
68.13	1.564E+05	17.0
68.47	1.564E+05	17.0
68.81	1.565E+05	17.0
69.15	1.565E+05	17.0
69.49	1.565E+05	17.0
69.83	1.566E+05	17.0
70.17	1.566E+05	17.0
70.53	1.567E+05	17.0
70.87	1.567E+05	17.0
71.22	1.568E+05	17.0
71.58	1.568E+05	17.0
71.92	1.569E+05	17.0
72.26	1.569E+05	17.0
72.60	1.570E+05	17.0
72.93	1.570E+05	17.0
73.27	1.571E+05	17.0
73.61	1.571E+05	17.0
73.96	1.572E+05	17.0
74.30	1.572E+05	17.0
74.66	1.573E+05	17.0
75.02	1.574E+05	17.0
75.34	1.575E+05	17.0
75.68	1.575E+05	17.0
76.01	1.576E+05	17.0
76.36	1.576E+05	17.0
76.70	1.577E+05	17.0
77.04	1.578E+05	17.0
77.38	1.578E+05	17.0
77.72	1.579E+05	17.0
78.06	1.580E+05	17.0
78.40	1.581E+05	17.0
78.74	1.581E+05	17.0
79.08	1.582E+05	17.0
79.42	1.583E+05	17.0
79.76	1.583E+05	17.0
80.12	1.585E+05	17.0
80.46	1.585E+05	17.0
80.83	1.586E+05	17.0
81.17	1.587E+05	17.0
81.51	1.588E+05	17.0
81.85	1.589E+05	17.0
82.19	1.589E+05	17.0
82.53	1.590E+05	17.0
82.87	1.591E+05	17.0
83.21	1.592E+05	17.0
83.55	1.592E+05	17.0
83.89	1.593E+05	17.0
84.20	1.594E+05	17.0
84.54	1.595E+05	17.0
84.91	1.596E+05	17.0
85.25	1.596E+05	17.0
85.59	1.597E+05	17.0
85.95	1.598E+05	17.0
86.30	1.599E+05	17.0
86.63	1.600E+05	17.0
86.98	1.601E+05	17.0
87.34	1.602E+05	17.0
87.68	1.602E+05	17.0
88.02	1.604E+05	17.0
88.36	1.604E+05	17.0
88.70	1.605E+05	17.0
89.04	1.606E+05	17.0
89.39	1.606E+05	17.0
89.73	1.608E+05	17.0
90.06	1.608E+05	17.0
90.43	1.609E+05	17.0
90.74	1.610E+05	17.0
91.08	1.611E+05	17.0
91.42	1.611E+05	17.0
91.76	1.612E+05	17.0
92.10	1.613E+05	17.0
92.47	1.613E+05	17.0
92.81	1.614E+05	17.0
93.14	1.615E+05	17.0
93.49	1.616E+05	17.0
93.85	1.617E+05	17.0
94.19	1.617E+05	17.0
94.53	1.618E+05	17.0
94.87	1.619E+05	17.0
95.21	1.620E+05	17.0
95.58	1.620E+05	17.0
95.91	1.621E+05	17.0
96.26	1.622E+05	17.0
96.59	1.623E+05	17.0
96.96	1.623E+05	17.0
97.28	1.624E+05	17.0
97.65	1.625E+05	17.0
97.99	1.626E+05	17.0
98.35	1.626E+05	17.0
98.72	1.627E+05	17.0
99.06	1.628E+05	17.0
99.40	1.628E+05	17.0
99.76	1.629E+05	17.0
100.11	1.630E+05	17.0
100.45	1.630E+05	17.0
100.81	1.631E+05	17.0
101.15	1.632E+05	17.0
101.49	1.632E+05	17.0
101.85	1.633E+05	17.0
102.19	1.633E+05	17.0
102.51	1.634E+05	17.0
102.87	1.635E+05	17.0
103.21	1.635E+05	17.0
103.58	1.636E+05	17.0
103.94	1.637E+05	17.0
104.28	1.637E+05	17.0
104.65	1.637E+05	17.0
104.99	1.638E+05	17.0
105.33	1.639E+05	17.0
105.67	1.639E+05	17.0
106.04	1.640E+05	17.0
106.37	1.640E+05	17.0
106.71	1.640E+05	17.0
107.05	1.641E+05	17.0
107.39	1.642E+05	17.0
107.73	1.642E+05	17.0
108.10	1.643E+05	17.0
108.44	1.643E+05	17.0
108.78	1.643E+05	17.0
109.11	1.644E+05	17.0
109.45	1.644E+05	17.0
109.79	1.645E+05	17.0
110.13	1.645E+05	17.0
110.47	1.645E+05	17.0
110.81	1.646E+05	17.0
111.15	1.646E+05	17.0
111.52	1.647E+05	17.0
111.85	1.647E+05	17.0
112.22	1.648E+05	17.0
112.56	1.648E+05	17.0
112.93	1.648E+05	17.0
113.27	1.649E+05	17.0
113.66	1.649E+05	17.0
114.00	1.649E+05	17.0
114.34	1.649E+05	17.0
114.68	1.650E+05	17.0
115.02	1.650E+05	17.0
115.36	1.651E+05	17.0
115.73	1.651E+05	17.0
116.06	1.651E+05	17.0
116.43	1.651E+05	17.0
116.79	1.652E+05	17.0
117.13	1.652E+05	17.0
117.49	1.652E+05	17.0
117.83	1.652E+05	17.0
118.18	1.653E+05	17.0
118.57	1.653E+05	17.0
118.91	1.654E+05	17.0
119.27	1.654E+05	17.0
119.64	1.654E+05	17.0
120.00	1.654E+05	17.0
120.34	1.654E+05	17.0
120.69	1.655E+05	17.0
121.03	1.655E+05	17.0
121.36	1.655E+05	17.0
121.70	1.655E+05	17.0
122.06	1.655E+05	17.0
122.40	1.655E+05	17.0
122.77	1.656E+05	17.0
123.11	1.656E+05	17.0
123.48	1.656E+05	17.0
123.84	1.656E+05	17.0
124.18	1.656E+05	17.0
124.55	1.657E+05	17.0
124.91	1.657E+05	17.0
125.28	1.657E+05	17.0
125.64	1.657E+05	17.0
125.98	1.657E+05	17.0
126.35	1.657E+05	17.0
126.71	1.658E+05	17.0
127.05	1.658E+05	17.0
127.42	1.658E+05	17.0
127.78	1.658E+05	17.0
128.14	1.658E+05	17.0
128.52	1.658E+05	17.0
128.88	1.658E+05	17.0
129.30	1.658E+05	17.0
129.66	1.659E+05	17.0
130.03	1.659E+05	17.0
130.39	1.659E+05	17.0
130.76	1.659E+05	17.0
131.10	1.659E+05	17.0
131.47	1.659E+05	17.0
131.83	1.659E+05	17.0
132.19	1.659E+05	17.0
132.59	1.660E+05	17.0
132.95	1.660E+05	17.0
133.32	1.660E+05	17.0
133.69	1.660E+05	17.0
134.06	1.660E+05	17.0
134.39	1.660E+05	17.0
134.79	1.660E+05	17.0
135.15	1.660E+05	17.0
135.52	1.660E+05	17.0
135.88	1.660E+05	17.0
136.23	1.660E+05	17.0
136.59	1.660E+05	17.0
136.99	1.661E+05	17.0
137.35	1.661E+05	17.0
137.72	1.661E+05	17.0
138.08	1.661E+05	17.0
138.45	1.661E+05	17.0
138.82	1.661E+05	17.0
139.18	1.661E+05	17.0
139.55	1.661E+05	17.0
139.91	1.661E+05	17.0
140.30	1.662E+05	17.0
140.67	1.662E+05	17.0
141.03	1.662E+05	17.0
141.41	1.662E+05	17.0
141.77	1.662E+05	17.0
142.14	1.662E+05	17.0
142.53	1.662E+05	17.0
142.89	1.662E+05	17.0
143.26	1.662E+05	17.0
143.62	1.662E+05	17.0
143.99	1.662E+05	17.0
144.36	1.662E+05	17.0
144.78	1.662E+05	17.0
145.14	1.662E+05	17.0
145.50	1.663E+05	17.0
145.90	1.663E+05	17.0
146.27	1.663E+05	17.0
146.63	1.663E+05	17.0
147.03	1.663E+05	17.0
147.42	1.663E+05	17.0
147.78	1.663E+05	17.0
148.17	1.663E+05	17.0
148.54	1.663E+05	17.0
148.90	1.663E+05	17.0
149.30	1.663E+05	17.0
149.67	1.663E+05	17.0
150.03	1.664E+05	17.0
150.43	1.664E+05	17.0
150.79	1.664E+05	17.0
151.21	1.664E+05	17.0
151.57	1.664E+05	17.0
151.94	1.664E+05	17.0
152.31	1.664E+05	17.0
152.70	1.664E+05	17.0
153.09	1.664E+05	17.0
153.46	1.664E+05	17.0
153.88	1.664E+05	17.0
154.25	1.665E+05	17.0
154.62	1.665E+05	17.0
155.04	1.665E+05	17.0
155.43	1.665E+05	17.0
155.79	1.665E+05	17.0
156.19	1.665E+05	17.0
156.58	1.665E+05	17.0
156.95	1.665E+05	17.0
157.34	1.665E+05	17.0
157.73	1.665E+05	17.0
158.09	1.665E+05	17.0
158.51	1.666E+05	17.0
158.91	1.666E+05	17.0
159.30	1.666E+05	17.0
159.70	1.666E+05	17.0
160.09	1.666E+05	17.0
160.48	1.666E+05	17.0
160.90	1.666E+05	17.0
161.29	1.666E+05	17.0
161.68	1.666E+05	17.0
162.07	1.666E+05	17.0
162.44	1.666E+05	17.0
162.84	1.667E+05	17.0
163.23	1.667E+05	17.0
163.62	1.667E+05	17.0
164.02	1.667E+05	17.0
164.41	1.667E+05	17.0
164.78	1.667E+05	17.0
165.20	1.667E+05	17.0
165.56	1.668E+05	17.0
165.93	1.668E+05	17.0
166.30	1.668E+05	17.0
166.69	1.668E+05	17.0
167.08	1.668E+05	17.0
167.45	1.668E+05	17.0
167.84	1.668E+05	17.0
168.23	1.668E+05	17.0
168.62	1.669E+05	17.0
169.01	1.668E+05	17.0
169.41	1.669E+05	17.0
169.80	1.669E+05	17.0
170.20	1.669E+05	17.0
170.58	1.669E+05	17.0
170.98	1.669E+05	17.0
171.37	1.669E+05	17.0
171.76	1.670E+05	17.0
172.15	1.670E+05	17.0
172.55	1.670E+05	17.0
172.94	1.670E+05	17.0
173.34	1.670E+05	17.0
173.73	1.670E+05	17.0
174.12	1.670E+05	17.0
174.51	1.670E+05	17.0
174.90	1.671E+05	17.0
175.30	1.671E+05	17.0
175.69	1.671E+05	17.0
176.09	1.671E+05	17.0
176.48	1.671E+05	17.0
176.87	1.671E+05	17.0
177.26	1.671E+05	17.0
177.65	1.672E+05	17.0
178.05	1.671E+05	17.0
178.44	1.672E+05	17.0
178.86	1.672E+05	17.0
179.25	1.672E+05	17.0
179.64	1.672E+05	17.0
180.03	1.672E+05	17.0
180.43	1.673E+05	17.0
180.83	1.673E+05	17.0
181.22	1.673E+05	17.0
181.61	1.673E+05	17.0
182.00	1.673E+05	17.0
182.39	1.673E+05	17.0
182.78	1.673E+05	17.0
183.18	1.674E+05	17.0
183.57	1.674E+05	17.0
183.97	1.674E+05	17.0
184.36	1.674E+05	17.0
184.75	1.674E+05	17.0
185.14	1.674E+05	17.0
185.53	1.675E+05	17.0
185.93	1.675E+05	17.0
186.33	1.675E+05	17.0
186.72	1.675E+05	17.0
187.11	1.675E+05	17.0
187.50	1.675E+05	17.0
187.89	1.675E+05	17.0
188.29	1.675E+05	17.0
188.68	1.676E+05	17.0
189.10	1.676E+05	17.0
189.52	1.676E+05	17.0
189.91	1.676E+05	17.0
190.30	1.676E+05	17.0
190.73	1.676E+05	17.0
191.12	1.676E+05	17.0
191.54	1.677E+05	17.0
191.93	1.677E+05	17.0
192.32	1.677E+05	17.0
192.74	1.677E+05	17.0
193.16	1.677E+05	17.0
193.56	1.677E+05	17.0
193.98	1.677E+05	17.0
194.39	1.678E+05	17.0
194.81	1.678E+05	17.0
195.20	1.678E+05	17.0
195.62	1.678E+05	17.0
196.02	1.678E+05	17.0
196.44	1.678E+05	17.0
196.86	1.678E+05	17.0
197.30	1.678E+05	17.0
197.70	1.679E+05	17.0
198.12	1.678E+05	17.0
198.54	1.679E+05	17.0
198.96	1.679E+05	17.0
199.38	1.679E+05	17.0
199.80	1.679E+05	17.0
200.22	1.679E+05	17.0
200.61	1.680E+05	17.0
201.03	1.680E+05	17.0
201.43	1.680E+05	17.0
201.85	1.680E+05	17.0
202.24	1.680E+05	17.0
202.66	1.680E+05	17.0
203.08	1.680E+05	17.0
203.50	1.680E+05	17.0
203.92	1.681E+05	17.0
204.34	1.681E+05	17.0
204.76	1.681E+05	17.0
205.15	1.681E+05	17.0
205.57	1.681E+05	17.0
205.99	1.681E+05	17.0
206.39	1.681E+05	17.0
206.78	1.681E+05	17.0
207.20	1.681E+05	17.0
207.62	1.682E+05	17.0
208.04	1.682E+05	17.0
208.45	1.682E+05	17.0
208.87	1.682E+05	17.0
209.27	1.682E+05	17.0
209.69	1.682E+05	17.0
210.11	1.683E+05	17.0
210.53	1.683E+05	17.0
210.95	1.682E+05	17.0
211.36	1.683E+05	17.0
211.76	1.683E+05	17.0
212.16	1.683E+05	17.0
212.58	1.683E+05	17.0
213.00	1.683E+05	17.0
213.44	1.683E+05	17.0
213.86	1.683E+05	17.0
214.29	1.683E+05	17.0
214.71	1.683E+05	17.0
215.12	1.683E+05	17.0
215.54	1.683E+05	17.0
215.96	1.684E+05	17.0
216.38	1.684E+05	17.0
216.78	1.684E+05	17.0
217.20	1.684E+05	17.0
217.64	1.684E+05	17.0
218.06	1.684E+05	17.0
218.48	1.684E+05	17.0
218.89	1.684E+05	17.0
219.31	1.685E+05	17.0
219.74	1.684E+05	17.0
220.16	1.685E+05	17.0
220.58	1.685E+05	17.0
221.00	1.685E+05	17.0
221.44	1.685E+05	17.0
221.88	1.685E+05	17.0
222.31	1.685E+05	17.0
222.75	1.685E+05	17.0
223.17	1.685E+05	17.0
223.62	1.685E+05	17.0
224.04	1.685E+05	17.0
224.45	1.685E+05	17.0
224.85	1.685E+05	17.0
225.27	1.685E+05	17.0
225.69	1.686E+05	17.0
226.11	1.685E+05	17.0
226.53	1.686E+05	17.0
226.95	1.686E+05	17.0
227.38	1.685E+05	17.0
227.79	1.686E+05	17.0
228.24	1.686E+05	17.0
228.66	1.686E+05	17.0
229.08	1.686E+05	17.0
229.49	1.686E+05	17.0
229.92	1.686E+05	17.0
230.34	1.686E+05	17.0
230.75	1.686E+05	17.0
231.18	1.687E+05	17.0
231.62	1.687E+05	17.0
232.04	1.687E+05	17.0
232.47	1.687E+05	17.0
232.88	1.687E+05	17.0
233.31	1.687E+05	17.0
233.75	1.687E+05	17.0
234.19	1.687E+05	17.0
234.61	1.687E+05	17.0
235.04	1.687E+05	17.0
235.45	1.687E+05	17.0
235.87	1.687E+05	17.0
236.29	1.687E+05	17.0
236.71	1.687E+05	17.0
237.13	1.687E+05	17.0
237.58	1.687E+05	17.0
238.00	1.687E+05	17.0
238.41	1.687E+05	17.0
238.86	1.687E+05	17.0
239.33	1.687E+05	17.0
239.78	1.687E+05	17.0
240.21	1.688E+05	17.0
240.65	1.687E+05	17.0
241.07	1.688E+05	17.0
241.57	1.688E+05	17.0
242.02	1.688E+05	17.0
242.46	1.688E+05	17.0
242.89	1.688E+05	17.0
243.31	1.688E+05	17.0
243.75	1.688E+05	17.0
244.17	1.688E+05	17.0
244.61	1.688E+05	17.0
245.03	1.688E+05	17.0
245.49	1.688E+05	17.0
245.93	1.688E+05	17.0
246.38	1.688E+05	17.0
246.82	1.688E+05	17.0
247.27	1.688E+05	17.0
247.69	1.689E+05	17.0
248.14	1.689E+05	17.0
248.59	1.688E+05	17.0
249.03	1.689E+05	17.0
249.48	1.689E+05	17.0
249.93	1.689E+05	17.0
250.38	1.689E+05	17.0
250.83	1.689E+05	17.0
251.27	1.689E+05	17.0
251.71	1.689E+05	17.0
252.16	1.689E+05	17.0
252.60	1.689E+05	17.0
253.03	1.689E+05	17.0
253.48	1.689E+05	17.0
253.92	1.689E+05	17.0
254.37	1.689E+05	17.0
254.81	1.689E+05	17.0
255.26	1.689E+05	17.0
255.68	1.689E+05	17.0
256.13	1.689E+05	17.0
256.57	1.690E+05	17.0
257.02	1.690E+05	17.0
257.46	1.690E+05	17.0
257.91	1.690E+05	17.0
258.36	1.690E+05	17.0
258.80	1.690E+05	17.0
259.25	1.690E+05	17.0
259.69	1.690E+05	17.0
260.14	1.690E+05	17.0
260.59	1.690E+05	17.0
261.04	1.690E+05	17.0
261.51	1.690E+05	17.0
261.99	1.690E+05	17.0
262.43	1.690E+05	17.0
262.87	1.690E+05	17.0
263.33	1.690E+05	17.0
263.77	1.690E+05	17.0
264.22	1.690E+05	17.0
264.69	1.691E+05	17.0
265.14	1.691E+05	17.0
265.58	1.691E+05	17.0
266.04	1.691E+05	17.0
266.49	1.691E+05	17.0
266.96	1.691E+05	17.0
267.40	1.691E+05	17.0
267.85	1.691E+05	17.0
268.29	1.691E+05	17.0
268.75	1.691E+05	17.0
269.19	1.691E+05	17.0
269.66	1.691E+05	17.0
270.11	1.691E+05	17.0
270.55	1.691E+05	17.0
271.00	1.691E+05	17.0
271.45	1.691E+05	17.0
271.89	1.691E+05	17.0
272.34	1.691E+05	17.0
272.78	1.692E+05	17.0
273.23	1.692E+05	17.0
273.68	1.692E+05	17.0
274.16	1.692E+05	17.0
274.60	1.692E+05	17.0
275.05	1.692E+05	17.0
275.52	1.692E+05	17.0
275.96	1.692E+05	17.0
276.39	1.692E+05	17.0
276.86	1.692E+05	17.0
277.31	1.692E+05	17.0
277.75	1.692E+05	17.0
278.20	1.692E+05	17.0
278.64	1.692E+05	17.0
279.10	1.692E+05	17.0
279.54	1.692E+05	17.0
279.99	1.692E+05	17.0
280.43	1.692E+05	17.0
280.88	1.693E+05	17.0
281.32	1.692E+05	17.0
281.78	1.692E+05	17.0
282.22	1.693E+05	17.0
282.67	1.693E+05	17.0
283.11	1.693E+05	17.0
283.59	1.693E+05	17.0
284.04	1.693E+05	17.0
284.48	1.693E+05	17.0
284.93	1.693E+05	17.0
285.37	1.693E+05	17.0
285.82	1.693E+05	17.0
286.29	1.693E+05	17.0
286.74	1.693E+05	17.0
287.19	1.693E+05	17.0
287.63	1.693E+05	17.0
288.08	1.693E+05	17.0
288.52	1.694E+05	17.0
288.97	1.693E+05	17.0
289.42	1.693E+05	17.0
289.87	1.693E+05	17.0
290.32	1.694E+05	17.0
290.79	1.693E+05	17.0
291.24	1.694E+05	17.0
291.68	1.694E+05	17.0
292.13	1.694E+05	17.0
292.58	1.694E+05	17.0
293.02	1.694E+05	17.0
293.47	1.694E+05	17.0
293.94	1.694E+05	17.0
294.39	1.694E+05	17.0
294.83	1.694E+05	17.0
295.28	1.694E+05	17.0
295.72	1.694E+05	17.0
296.17	1.694E+05	17.0
296.64	1.694E+05	17.0
297.10	1.694E+05	17.0
297.57	1.694E+05	17.0
298.04	1.694E+05	17.0
298.49	1.694E+05	17.0
298.96	1.694E+05	17.0
299.43	1.694E+05	17.0
299.88	1.694E+05	17.0
300.33	1.694E+05	17.0
300.78	1.694E+05	17.0
301.22	1.694E+05	17.0
301.70	1.694E+05	17.0
302.15	1.694E+05	17.0
302.62	1.694E+05	17.0
303.07	1.694E+05	17.0
303.51	1.694E+05	17.0
303.96	1.694E+05	17.0
304.43	1.694E+05	17.0
304.91	1.694E+05	17.0
305.38	1.694E+05	17.0
305.83	1.694E+05	17.0
306.28	1.694E+05	17.0
306.75	1.695E+05	17.0
307.21	1.694E+05	17.0
307.68	1.695E+05	17.0
308.15	1.694E+05	17.0
308.63	1.695E+05	17.0
309.10	1.694E+05	17.0
309.60	1.695E+05	17.0
310.08	1.695E+05	17.0
310.55	1.695E+05	17.0
311.03	1.695E+05	17.0
311.50	1.695E+05	17.0
311.97	1.695E+05	17.0
312.45	1.695E+05	17.0
312.92	1.695E+05	17.0
313.42	1.695E+05	17.0
313.89	1.695E+05	17.0
314.39	1.695E+05	17.0
314.89	1.695E+05	17.0
315.37	1.695E+05	17.0
315.84	1.695E+05	17.0
316.31	1.695E+05	17.0
316.81	1.695E+05	17.0
317.28	1.695E+05	17.0
317.76	1.695E+05	17.0
318.23	1.695E+05	17.0
318.71	1.695E+05	17.0
319.18	1.695E+05	17.0
319.66	1.695E+05	17.0
320.16	1.695E+05	17.0
320.64	1.695E+05	17.0
321.11	1.695E+05	17.0
321.58	1.695E+05	17.0
322.06	1.695E+05	17.0
322.56	1.695E+05	17.0
323.04	1.695E+05	17.0
323.51	1.695E+05	17.0
323.98	1.695E+05	17.0
324.45	1.696E+05	17.0
324.93	1.696E+05	17.0
325.41	1.695E+05	17.0
325.88	1.696E+05	17.0
326.38	1.696E+05	17.0
326.88	1.695E+05	17.0
327.36	1.696E+05	17.0
327.83	1.696E+05	17.0
328.31	1.696E+05	17.0
328.78	1.696E+05	17.0
329.28	1.696E+05	17.0
329.75	1.696E+05	17.0
330.22	1.696E+05	17.0
330.73	1.696E+05	17.0
331.23	1.696E+05	17.0
331.70	1.696E+05	17.0
332.17	1.696E+05	17.0
332.64	1.696E+05	17.0
333.13	1.696E+05	17.0
333.62	1.696E+05	17.0
334.12	1.696E+05	17.0
334.62	1.696E+05	17.0
335.09	1.696E+05	17.0
335.59	1.696E+05	17.0
336.07	1.696E+05	17.0
336.57	1.696E+05	17.0
337.04	1.696E+05	17.0
337.54	1.696E+05	17.0
338.04	1.696E+05	17.0
338.54	1.696E+05	17.0
339.05	1.696E+05	17.0
339.54	1.697E+05	17.0
340.02	1.697E+05	17.0
340.55	1.697E+05	17.0
341.03	1.697E+05	17.0
341.53	1.697E+05	17.0
342.00	1.697E+05	17.0
342.50	1.696E+05	17.0
343.00	1.697E+05	17.0
343.51	1.697E+05	17.0
344.00	1.696E+05	17.0
344.48	1.697E+05	17.0
345.01	1.697E+05	17.0
345.50	1.697E+05	17.0
346.01	1.697E+05	17.0
346.51	1.697E+05	17.0
347.01	1.697E+05	17.0
347.48	1.697E+05	17.0
347.98	1.697E+05	17.0
348.46	1.697E+05	17.0
348.96	1.697E+05	17.0
349.46	1.697E+05	17.0
349.98	1.697E+05	17.0
350.48	1.697E+05	17.0
351.01	1.697E+05	17.0
351.51	1.697E+05	17.0
352.01	1.697E+05	17.0
352.51	1.697E+05	17.0
353.04	1.697E+05	17.0
353.54	1.697E+05	17.0
354.04	1.697E+05	17.0
354.54	1.697E+05	17.0
355.04	1.697E+05	17.0
355.57	1.697E+05	17.0
356.07	1.697E+05	17.0
356.60	1.697E+05	17.0
357.10	1.697E+05	17.0
357.60	1.697E+05	17.0
358.10	1.698E+05	17.0
358.60	1.697E+05	17.0
359.11	1.697E+05	17.0
359.60	1.697E+05	17.0
360.11	1.697E+05	17.0
