Time (s)	O2 conc. (ppm)
66.19	2.015E+05	21.0
66.56	2.012E+05	21.0
66.90	2.010E+05	21.0
67.21	2.008E+05	21.0
67.55	2.005E+05	21.0
67.87	2.003E+05	21.0
68.18	2.001E+05	21.0
68.49	1.999E+05	21.0
68.83	1.998E+05	21.0
69.16	1.996E+05	21.0
69.50	1.994E+05	21.0
69.83	1.992E+05	21.0
70.15	1.991E+05	21.0
70.46	1.990E+05	21.0
70.80	1.989E+05	21.0
71.14	1.988E+05	21.0
71.45	1.987E+05	21.0
71.77	1.986E+05	21.0
72.11	1.985E+05	21.0
72.45	1.984E+05	21.0
72.77	1.984E+05	21.0
73.11	1.983E+05	21.0
73.42	1.983E+05	21.0
73.76	1.983E+05	21.0
74.10	1.983E+05	21.0
74.41	1.983E+05	21.0
74.73	1.983E+05	21.0
75.04	1.983E+05	21.0
75.37	1.983E+05	21.0
75.69	1.984E+05	21.0
76.00	1.984E+05	21.0
76.31	1.985E+05	21.0
76.65	1.985E+05	21.0
76.97	1.986E+05	21.0
77.31	1.987E+05	21.0
77.62	1.988E+05	21.0
77.99	1.990E+05	21.0
78.33	1.991E+05	21.0
78.67	1.992E+05	21.0
78.98	1.993E+05	21.0
79.33	1.995E+05	21.0
79.67	1.997E+05	21.0
80.01	1.998E+05	21.0
80.38	2.001E+05	21.0
80.69	2.002E+05	21.0
81.03	2.004E+05	21.0
81.40	2.006E+05	21.0
81.74	2.009E+05	21.0
82.06	2.011E+05	21.0
82.40	2.013E+05	21.0
82.71	2.015E+05	21.0
83.06	2.017E+05	21.0
83.42	2.020E+05	21.0
83.76	2.023E+05	21.0
84.11	2.025E+05	21.0
84.44	2.028E+05	21.0
84.79	2.031E+05	21.0
85.13	2.033E+05	21.0
85.47	2.036E+05	21.0
85.81	2.039E+05	21.0
86.15	2.041E+05	21.0
86.52	2.044E+05	21.0
86.86	2.047E+05	21.0
87.20	2.050E+05	21.0
87.57	2.054E+05	21.0
87.89	2.056E+05	21.0
88.23	2.059E+05	21.0
88.57	2.062E+05	21.0
88.91	2.065E+05	21.0
89.25	2.068E+05	21.0
89.59	2.070E+05	21.0
89.93	2.073E+05	21.0
90.27	2.077E+05	21.0
90.62	2.079E+05	21.0
90.96	2.082E+05	21.0
91.30	2.085E+05	21.0
91.66	2.088E+05	21.0
92.03	2.091E+05	21.0
92.37	2.094E+05	21.0
92.69	2.096E+05	21.0
93.06	2.099E+05	21.0
93.40	2.101E+05	21.0
93.74	2.104E+05	21.0
94.10	2.107E+05	21.0
94.44	2.109E+05	21.0
94.78	2.111E+05	21.0
95.13	2.114E+05	21.0
95.47	2.116E+05	21.0
95.81	2.118E+05	21.0
96.18	2.120E+05	21.0
96.52	2.122E+05	21.0
96.86	2.124E+05	21.0
97.20	2.126E+05	21.0
97.54	2.128E+05	21.0
97.89	2.130E+05	21.0
98.23	2.132E+05	21.0
98.57	2.133E+05	21.0
98.91	2.135E+05	21.0
99.24	2.136E+05	21.0
99.61	2.138E+05	21.0
99.95	2.139E+05	21.0
100.30	2.140E+05	21.0
100.67	2.141E+05	21.0
101.04	2.143E+05	21.0
101.40	2.144E+05	21.0
101.74	2.145E+05	21.0
102.11	2.145E+05	21.0
102.48	2.146E+05	21.0
102.82	2.147E+05	21.0
103.16	2.147E+05	21.0
103.50	2.148E+05	21.0
103.87	2.148E+05	21.0
104.21	2.149E+05	21.0
104.55	2.149E+05	21.0
104.88	2.149E+05	21.0
105.22	2.149E+05	21.0
105.57	2.149E+05	21.0
105.91	2.149E+05	21.0
106.25	2.149E+05	21.0
106.59	2.148E+05	21.0
106.93	2.148E+05	21.0
107.27	2.147E+05	21.0
107.61	2.147E+05	21.0
107.95	2.146E+05	21.0
108.29	2.146E+05	21.0
108.63	2.145E+05	21.0
108.97	2.144E+05	21.0
109.31	2.143E+05	21.0
109.71	2.142E+05	21.0
110.05	2.141E+05	21.0
110.39	2.140E+05	21.0
110.76	2.138E+05	21.0
111.10	2.137E+05	21.0
111.44	2.136E+05	21.0
111.81	2.134E+05	21.0
112.15	2.133E+05	21.0
112.52	2.131E+05	21.0
112.89	2.130E+05	21.0
113.24	2.128E+05	21.0
113.57	2.127E+05	21.0
113.94	2.125E+05	21.0
114.28	2.123E+05	21.0
114.65	2.121E+05	21.0
115.01	2.119E+05	21.0
115.38	2.117E+05	21.0
115.72	2.115E+05	21.0
116.07	2.114E+05	21.0
116.41	2.111E+05	21.0
116.78	2.109E+05	21.0
117.14	2.107E+05	21.0
117.51	2.105E+05	21.0
117.88	2.102E+05	21.0
118.25	2.101E+05	21.0
118.59	2.098E+05	21.0
118.96	2.096E+05	21.0
119.33	2.094E+05	21.0
119.70	2.092E+05	21.0
120.06	2.089E+05	21.0
120.43	2.087E+05	21.0
120.80	2.085E+05	21.0
121.15	2.082E+05	21.0
121.51	2.080E+05	21.0
121.86	2.078E+05	21.0
122.23	2.076E+05	21.0
122.59	2.073E+05	21.0
122.96	2.071E+05	21.0
