Time (s)	O2 conc. (ppm)
96.90	2.082E+05	21.0
97.24	2.082E+05	21.0
97.60	2.081E+05	21.0
97.94	2.081E+05	21.0
98.28	2.081E+05	21.0
98.62	2.081E+05	21.0
98.96	2.080E+05	21.0
99.30	2.080E+05	21.0
99.63	2.080E+05	21.0
99.97	2.080E+05	21.0
100.34	2.080E+05	21.0
100.67	2.080E+05	21.0
101.05	2.079E+05	21.0
101.41	2.079E+05	21.0
101.78	2.079E+05	21.0
102.12	2.079E+05	21.0
102.48	2.079E+05	21.0
102.82	2.079E+05	21.0
103.16	2.079E+05	21.0
103.53	2.078E+05	21.0
103.87	2.079E+05	21.0
104.21	2.078E+05	21.0
104.55	2.078E+05	21.0
104.88	2.078E+05	21.0
105.22	2.078E+05	21.0
105.58	2.078E+05	21.0
105.93	2.078E+05	21.0
106.27	2.078E+05	21.0
106.61	2.078E+05	21.0
106.97	2.078E+05	21.0
107.34	2.078E+05	21.0
107.70	2.078E+05	21.0
108.04	2.078E+05	21.0
108.38	2.078E+05	21.0
108.75	2.078E+05	21.0
109.09	2.078E+05	21.0
109.42	2.078E+05	21.0
109.76	2.078E+05	21.0
110.10	2.078E+05	21.0
110.46	2.078E+05	21.0
110.85	2.078E+05	21.0
111.20	2.078E+05	21.0
111.53	2.078E+05	21.0
111.87	2.078E+05	21.0
112.21	2.078E+05	21.0
112.55	2.078E+05	21.0
112.91	2.078E+05	21.0
113.25	2.078E+05	21.0
113.59	2.078E+05	21.0
113.94	2.078E+05	21.0
114.27	2.078E+05	21.0
114.61	2.078E+05	21.0
114.98	2.078E+05	21.0
115.34	2.078E+05	21.0
115.68	2.078E+05	21.0
116.02	2.078E+05	21.0
116.35	2.078E+05	21.0
116.73	2.078E+05	21.0
117.09	2.078E+05	21.0
117.46	2.078E+05	21.0
117.79	2.079E+05	21.0
118.16	2.079E+05	21.0
118.50	2.079E+05	21.0
118.86	2.079E+05	21.0
119.21	2.079E+05	21.0
119.55	2.079E+05	21.0
119.88	2.079E+05	21.0
120.25	2.079E+05	21.0
120.61	2.079E+05	21.0
120.95	2.079E+05	21.0
121.31	2.079E+05	21.0
121.66	2.079E+05	21.0
122.00	2.080E+05	21.0
122.36	2.080E+05	21.0
122.73	2.080E+05	21.0
123.10	2.080E+05	21.0
123.46	2.080E+05	21.0
123.82	2.080E+05	21.0
124.20	2.080E+05	21.0
124.59	2.080E+05	21.0
124.95	2.081E+05	21.0
125.32	2.081E+05	21.0
125.66	2.081E+05	21.0
126.03	2.081E+05	21.0
126.39	2.081E+05	21.0
126.75	2.082E+05	21.0
127.13	2.081E+05	21.0
127.49	2.082E+05	21.0
127.83	2.082E+05	21.0
128.17	2.082E+05	21.0
128.53	2.082E+05	21.0
128.90	2.082E+05	21.0
129.26	2.082E+05	21.0
129.64	2.082E+05	21.0
130.00	2.083E+05	21.0
130.37	2.083E+05	21.0
130.73	2.083E+05	21.0
131.10	2.083E+05	21.0
131.46	2.083E+05	21.0
131.82	2.083E+05	21.0
132.20	2.083E+05	21.0
132.56	2.083E+05	21.0
132.93	2.083E+05	21.0
133.30	2.084E+05	21.0
133.66	2.084E+05	21.0
134.00	2.084E+05	21.0
134.36	2.084E+05	21.0
134.74	2.084E+05	21.0
135.10	2.084E+05	21.0
135.47	2.084E+05	21.0
135.83	2.084E+05	21.0
136.20	2.084E+05	21.0
136.56	2.085E+05	21.0
136.93	2.085E+05	21.0
137.30	2.085E+05	21.0
137.66	2.085E+05	21.0
138.03	2.085E+05	21.0
138.39	2.085E+05	21.0
138.78	2.085E+05	21.0
139.17	2.085E+05	21.0
139.56	2.085E+05	21.0
139.94	2.086E+05	21.0
140.30	2.086E+05	21.0
140.67	2.086E+05	21.0
141.06	2.086E+05	21.0
141.42	2.086E+05	21.0
141.79	2.086E+05	21.0
142.15	2.086E+05	21.0
142.53	2.086E+05	21.0
142.89	2.086E+05	21.0
143.26	2.086E+05	21.0
143.62	2.087E+05	21.0
143.99	2.087E+05	21.0
144.35	2.087E+05	21.0
144.72	2.087E+05	21.0
145.09	2.087E+05	21.0
145.46	2.087E+05	21.0
145.82	2.087E+05	21.0
146.18	2.087E+05	21.0
146.57	2.087E+05	21.0
146.97	2.087E+05	21.0
147.33	2.087E+05	21.0
147.70	2.087E+05	21.0
148.09	2.088E+05	21.0
148.46	2.088E+05	21.0
148.82	2.088E+05	21.0
149.19	2.088E+05	21.0
149.56	2.088E+05	21.0
149.92	2.088E+05	21.0
150.29	2.088E+05	21.0
150.66	2.088E+05	21.0
151.05	2.088E+05	21.0
151.44	2.088E+05	21.0
151.83	2.088E+05	21.0
152.20	2.088E+05	21.0
152.59	2.088E+05	21.0
152.96	2.088E+05	21.0
153.35	2.088E+05	21.0
153.72	2.088E+05	21.0
154.08	2.088E+05	21.0
154.48	2.088E+05	21.0
154.87	2.089E+05	21.0
155.26	2.089E+05	21.0
155.66	2.089E+05	21.0
156.05	2.089E+05	21.0
156.44	2.089E+05	21.0
156.83	2.089E+05	21.0
157.23	2.089E+05	21.0
157.59	2.089E+05	21.0
157.99	2.089E+05	21.0
158.38	2.089E+05	21.0
158.74	2.089E+05	21.0
159.11	2.089E+05	21.0
159.53	2.089E+05	21.0
159.89	2.089E+05	21.0
160.26	2.089E+05	21.0
160.63	2.089E+05	21.0
160.99	2.089E+05	21.0
161.38	2.089E+05	21.0
161.77	2.089E+05	21.0
162.14	2.089E+05	21.0
162.53	2.090E+05	21.0
162.93	2.090E+05	21.0
163.30	2.089E+05	21.0
163.69	2.089E+05	21.0
164.08	2.090E+05	21.0
164.48	2.089E+05	21.0
164.87	2.089E+05	21.0
165.26	2.090E+05	21.0
165.66	2.090E+05	21.0
166.03	2.090E+05	21.0
166.42	2.090E+05	21.0
166.81	2.089E+05	21.0
167.20	2.090E+05	21.0
167.60	2.090E+05	21.0
168.01	2.090E+05	21.0
168.39	2.090E+05	21.0
168.78	2.090E+05	21.0
169.17	2.090E+05	21.0
169.56	2.091E+05	21.0
169.95	2.090E+05	21.0
170.35	2.090E+05	21.0
170.76	2.090E+05	21.0
171.13	2.090E+05	21.0
171.52	2.090E+05	21.0
171.92	2.091E+05	21.0
172.31	2.091E+05	21.0
172.68	2.091E+05	21.0
173.07	2.090E+05	21.0
173.47	2.090E+05	21.0
173.86	2.091E+05	21.0
174.26	2.091E+05	21.0
174.65	2.090E+05	21.0
175.04	2.091E+05	21.0
175.43	2.091E+05	21.0
175.82	2.091E+05	21.0
176.22	2.090E+05	21.0
176.61	2.090E+05	21.0
177.01	2.090E+05	21.0
177.40	2.091E+05	21.0
177.79	2.090E+05	21.0
178.19	2.091E+05	21.0
178.58	2.091E+05	21.0
178.98	2.091E+05	21.0
179.37	2.091E+05	21.0
179.79	2.091E+05	21.0
180.18	2.091E+05	21.0
180.60	2.091E+05	21.0
180.99	2.091E+05	21.0
181.39	2.091E+05	21.0
181.78	2.091E+05	21.0
182.17	2.091E+05	21.0
182.56	2.091E+05	21.0
182.98	2.091E+05	21.0
183.40	2.090E+05	21.0
183.78	2.091E+05	21.0
184.17	2.091E+05	21.0
184.56	2.090E+05	21.0
184.96	2.091E+05	21.0
185.35	2.090E+05	21.0
185.74	2.090E+05	21.0
186.16	2.091E+05	21.0
186.56	2.091E+05	21.0
186.95	2.091E+05	21.0
187.34	2.091E+05	21.0
187.74	2.090E+05	21.0
188.13	2.090E+05	21.0
188.55	2.091E+05	21.0
188.94	2.091E+05	21.0
189.34	2.091E+05	21.0
189.73	2.091E+05	21.0
190.12	2.091E+05	21.0
190.51	2.091E+05	21.0
190.90	2.091E+05	21.0
191.29	2.091E+05	21.0
191.69	2.091E+05	21.0
192.11	2.091E+05	21.0
192.53	2.091E+05	21.0
192.92	2.091E+05	21.0
193.34	2.091E+05	21.0
193.76	2.091E+05	21.0
194.16	2.091E+05	21.0
194.58	2.091E+05	21.0
194.97	2.091E+05	21.0
195.39	2.091E+05	21.0
195.81	2.091E+05	21.0
196.22	2.091E+05	21.0
196.64	2.091E+05	21.0
197.04	2.091E+05	21.0
197.46	2.091E+05	21.0
197.85	2.091E+05	21.0
198.24	2.091E+05	21.0
198.63	2.091E+05	21.0
199.02	2.091E+05	21.0
199.45	2.091E+05	21.0
199.87	2.092E+05	21.0
200.29	2.092E+05	21.0
200.71	2.091E+05	21.0
201.13	2.091E+05	21.0
201.55	2.092E+05	21.0
201.97	2.091E+05	21.0
202.39	2.091E+05	21.0
202.81	2.092E+05	21.0
203.23	2.091E+05	21.0
203.62	2.091E+05	21.0
204.04	2.091E+05	21.0
204.46	2.092E+05	21.0
204.85	2.092E+05	21.0
205.27	2.092E+05	21.0
205.69	2.091E+05	21.0
206.11	2.091E+05	21.0
206.50	2.092E+05	21.0
206.92	2.091E+05	21.0
207.32	2.092E+05	21.0
207.74	2.091E+05	21.0
208.16	2.091E+05	21.0
208.55	2.091E+05	21.0
208.97	2.092E+05	21.0
209.39	2.092E+05	21.0
209.79	2.092E+05	21.0
210.18	2.092E+05	21.0
210.59	2.092E+05	21.0
211.02	2.092E+05	21.0
211.43	2.092E+05	21.0
211.82	2.092E+05	21.0
212.22	2.092E+05	21.0
212.67	2.092E+05	21.0
213.09	2.092E+05	21.0
213.50	2.092E+05	21.0
213.93	2.092E+05	21.0
214.34	2.092E+05	21.0
214.73	2.092E+05	21.0
215.13	2.092E+05	21.0
215.55	2.092E+05	21.0
215.97	2.092E+05	21.0
216.39	2.092E+05	21.0
216.81	2.092E+05	21.0
217.22	2.092E+05	21.0
217.65	2.092E+05	21.0
218.07	2.092E+05	21.0
218.49	2.092E+05	21.0
218.91	2.092E+05	21.0
219.33	2.092E+05	21.0
219.74	2.093E+05	21.0
220.14	2.092E+05	21.0
220.56	2.092E+05	21.0
220.98	2.092E+05	21.0
221.40	2.092E+05	21.0
221.82	2.093E+05	21.0
222.24	2.092E+05	21.0
222.67	2.092E+05	21.0
223.09	2.093E+05	21.0
223.51	2.093E+05	21.0
223.93	2.093E+05	21.0
224.37	2.093E+05	21.0
224.79	2.093E+05	21.0
225.22	2.093E+05	21.0
225.66	2.093E+05	21.0
226.11	2.093E+05	21.0
226.52	2.093E+05	21.0
226.95	2.093E+05	21.0
227.36	2.093E+05	21.0
227.78	2.093E+05	21.0
228.18	2.093E+05	21.0
228.60	2.093E+05	21.0
229.02	2.093E+05	21.0
229.44	2.093E+05	21.0
229.86	2.093E+05	21.0
230.28	2.093E+05	21.0
230.70	2.093E+05	21.0
231.15	2.093E+05	21.0
231.56	2.093E+05	21.0
231.96	2.093E+05	21.0
232.40	2.093E+05	21.0
232.82	2.093E+05	21.0
233.25	2.093E+05	21.0
233.66	2.093E+05	21.0
234.08	2.093E+05	21.0
234.50	2.093E+05	21.0
234.92	2.093E+05	21.0
235.34	2.093E+05	21.0
235.73	2.093E+05	21.0
236.15	2.093E+05	21.0
236.54	2.093E+05	21.0
236.97	2.093E+05	21.0
237.38	2.093E+05	21.0
237.80	2.093E+05	21.0
238.23	2.093E+05	21.0
238.65	2.093E+05	21.0
239.09	2.093E+05	21.0
239.54	2.093E+05	21.0
239.96	2.093E+05	21.0
240.38	2.093E+05	21.0
240.80	2.093E+05	21.0
241.22	2.093E+05	21.0
241.64	2.093E+05	21.0
242.08	2.093E+05	21.0
242.50	2.094E+05	21.0
242.92	2.094E+05	21.0
243.35	2.094E+05	21.0
243.77	2.093E+05	21.0
244.18	2.094E+05	21.0
244.63	2.094E+05	21.0
245.05	2.094E+05	21.0
245.47	2.094E+05	21.0
245.92	2.094E+05	21.0
246.34	2.094E+05	21.0
246.76	2.094E+05	21.0
247.18	2.094E+05	21.0
247.60	2.094E+05	21.0
248.02	2.094E+05	21.0
248.44	2.094E+05	21.0
248.86	2.094E+05	21.0
249.28	2.094E+05	21.0
249.70	2.094E+05	21.0
250.12	2.094E+05	21.0
250.54	2.094E+05	21.0
250.96	2.094E+05	21.0
251.38	2.094E+05	21.0
251.80	2.094E+05	21.0
252.22	2.094E+05	21.0
252.64	2.094E+05	21.0
253.06	2.094E+05	21.0
253.50	2.094E+05	21.0
253.93	2.094E+05	21.0
254.34	2.094E+05	21.0
254.76	2.094E+05	21.0
255.18	2.094E+05	21.0
255.60	2.094E+05	21.0
256.04	2.094E+05	21.0
256.49	2.094E+05	21.0
256.94	2.094E+05	21.0
257.39	2.094E+05	21.0
257.80	2.094E+05	21.0
258.25	2.094E+05	21.0
286.65	2.096E+05	21.0
287.11	2.095E+05	21.0
287.55	2.095E+05	21.0
288.03	2.096E+05	21.0
288.47	2.095E+05	21.0
288.92	2.095E+05	21.0
289.35	2.095E+05	21.0
289.84	2.095E+05	21.0
290.29	2.096E+05	21.0
290.71	2.095E+05	21.0
291.16	2.096E+05	21.0
