Time (s)	O2 conc. (ppm)
148.26	2.103E+05	21.0
148.63	2.103E+05	21.0
149.00	2.103E+05	21.0
149.36	2.103E+05	21.0
149.76	2.103E+05	21.0
150.12	2.103E+05	21.0
150.49	2.104E+05	21.0
150.85	2.104E+05	21.0
151.22	2.103E+05	21.0
151.59	2.104E+05	21.0
151.96	2.104E+05	21.0
152.32	2.104E+05	21.0
152.69	2.104E+05	21.0
153.08	2.104E+05	21.0
153.44	2.104E+05	21.0
153.81	2.104E+05	21.0
154.18	2.104E+05	21.0
154.54	2.104E+05	21.0
154.94	2.104E+05	21.0
155.33	2.104E+05	21.0
155.72	2.104E+05	21.0
156.11	2.104E+05	21.0
156.48	2.104E+05	21.0
156.85	2.104E+05	21.0
157.24	2.104E+05	21.0
157.63	2.104E+05	21.0
158.00	2.104E+05	21.0
158.39	2.104E+05	21.0
158.75	2.104E+05	21.0
159.12	2.104E+05	21.0
159.52	2.104E+05	21.0
159.91	2.104E+05	21.0
160.30	2.104E+05	21.0
160.69	2.104E+05	21.0
161.08	2.104E+05	21.0
161.48	2.105E+05	21.0
161.85	2.105E+05	21.0
162.24	2.104E+05	21.0
162.63	2.105E+05	21.0
163.06	2.105E+05	21.0
163.45	2.105E+05	21.0
163.84	2.105E+05	21.0
164.23	2.105E+05	21.0
164.60	2.105E+05	21.0
165.02	2.104E+05	21.0
165.41	2.105E+05	21.0
165.80	2.105E+05	21.0
166.19	2.104E+05	21.0
166.59	2.105E+05	21.0
166.99	2.105E+05	21.0
167.38	2.105E+05	21.0
167.77	2.105E+05	21.0
168.16	2.104E+05	21.0
168.55	2.104E+05	21.0
168.98	2.105E+05	21.0
169.37	2.105E+05	21.0
169.76	2.105E+05	21.0
170.16	2.105E+05	21.0
170.55	2.105E+05	21.0
170.94	2.105E+05	21.0
171.34	2.105E+05	21.0
171.73	2.104E+05	21.0
172.13	2.105E+05	21.0
172.52	2.105E+05	21.0
172.91	2.105E+05	21.0
173.31	2.104E+05	21.0
173.70	2.104E+05	21.0
174.09	2.105E+05	21.0
174.48	2.104E+05	21.0
174.86	2.104E+05	21.0
175.25	2.104E+05	21.0
175.64	2.105E+05	21.0
176.03	2.104E+05	21.0
176.42	2.104E+05	21.0
176.82	2.104E+05	21.0
177.22	2.105E+05	21.0
177.60	2.104E+05	21.0
178.02	2.104E+05	21.0
178.41	2.104E+05	21.0
178.81	2.104E+05	21.0
179.20	2.104E+05	21.0
179.59	2.104E+05	21.0
179.99	2.104E+05	21.0
180.38	2.104E+05	21.0
180.77	2.104E+05	21.0
181.17	2.104E+05	21.0
181.56	2.104E+05	21.0
181.98	2.104E+05	21.0
182.38	2.104E+05	21.0
182.77	2.104E+05	21.0
183.16	2.104E+05	21.0
183.57	2.104E+05	21.0
183.97	2.104E+05	21.0
184.36	2.104E+05	21.0
184.78	2.104E+05	21.0
185.18	2.104E+05	21.0
185.57	2.104E+05	21.0
185.96	2.104E+05	21.0
186.35	2.104E+05	21.0
186.77	2.104E+05	21.0
187.19	2.104E+05	21.0
187.61	2.104E+05	21.0
188.01	2.104E+05	21.0
188.40	2.104E+05	21.0
188.79	2.104E+05	21.0
189.18	2.104E+05	21.0
189.60	2.104E+05	21.0
190.02	2.104E+05	21.0
190.42	2.104E+05	21.0
190.83	2.104E+05	21.0
191.23	2.104E+05	21.0
191.64	2.104E+05	21.0
192.06	2.103E+05	21.0
192.48	2.103E+05	21.0
192.88	2.104E+05	21.0
193.27	2.104E+05	21.0
193.69	2.103E+05	21.0
194.11	2.103E+05	21.0
194.50	2.103E+05	21.0
194.92	2.104E+05	21.0
195.34	2.103E+05	21.0
195.77	2.103E+05	21.0
196.19	2.103E+05	21.0
196.60	2.104E+05	21.0
197.02	2.103E+05	21.0
197.41	2.104E+05	21.0
197.83	2.103E+05	21.0
198.26	2.103E+05	21.0
198.70	2.103E+05	21.0
199.09	2.103E+05	21.0
199.51	2.103E+05	21.0
199.93	2.103E+05	21.0
200.32	2.103E+05	21.0
200.75	2.103E+05	21.0
201.17	2.103E+05	21.0
201.58	2.103E+05	21.0
202.00	2.103E+05	21.0
202.42	2.103E+05	21.0
202.84	2.103E+05	21.0
203.24	2.103E+05	21.0
203.66	2.103E+05	21.0
204.08	2.103E+05	21.0
204.49	2.103E+05	21.0
204.91	2.103E+05	21.0
205.33	2.103E+05	21.0
205.73	2.103E+05	21.0
206.15	2.103E+05	21.0
206.57	2.103E+05	21.0
206.99	2.103E+05	21.0
207.40	2.103E+05	21.0
207.79	2.102E+05	21.0
208.21	2.103E+05	21.0
208.62	2.103E+05	21.0
209.04	2.103E+05	21.0
209.46	2.103E+05	21.0
209.88	2.102E+05	21.0
210.29	2.102E+05	21.0
210.69	2.102E+05	21.0
211.09	2.102E+05	21.0
211.50	2.102E+05	21.0
211.92	2.102E+05	21.0
212.34	2.102E+05	21.0
212.76	2.102E+05	21.0
213.18	2.102E+05	21.0
213.60	2.102E+05	21.0
214.02	2.102E+05	21.0
214.44	2.102E+05	21.0
214.86	2.102E+05	21.0
215.28	2.102E+05	21.0
215.69	2.102E+05	21.0
216.12	2.102E+05	21.0
216.54	2.102E+05	21.0
216.96	2.102E+05	21.0
217.40	2.102E+05	21.0
217.85	2.102E+05	21.0
218.27	2.102E+05	21.0
218.68	2.102E+05	21.0
219.08	2.102E+05	21.0
219.53	2.102E+05	21.0
219.94	2.102E+05	21.0
220.36	2.102E+05	21.0
220.78	2.102E+05	21.0
221.20	2.102E+05	21.0
221.63	2.102E+05	21.0
222.05	2.102E+05	21.0
222.46	2.102E+05	21.0
222.88	2.102E+05	21.0
223.33	2.102E+05	21.0
223.74	2.102E+05	21.0
224.17	2.102E+05	21.0
224.59	2.102E+05	21.0
225.01	2.102E+05	21.0
225.43	2.102E+05	21.0
225.85	2.102E+05	21.0
226.27	2.102E+05	21.0
226.69	2.102E+05	21.0
227.11	2.102E+05	21.0
227.53	2.102E+05	21.0
227.95	2.102E+05	21.0
228.36	2.102E+05	21.0
228.78	2.102E+05	21.0
229.21	2.102E+05	21.0
229.62	2.102E+05	21.0
230.07	2.102E+05	21.0
230.51	2.102E+05	21.0
230.93	2.102E+05	21.0
231.38	2.102E+05	21.0
231.81	2.102E+05	21.0
232.22	2.102E+05	21.0
232.64	2.102E+05	21.0
233.06	2.102E+05	21.0
233.48	2.102E+05	21.0
233.90	2.102E+05	21.0
234.33	2.102E+05	21.0
234.74	2.102E+05	21.0
235.17	2.102E+05	21.0
235.58	2.102E+05	21.0
236.03	2.102E+05	21.0
236.50	2.102E+05	21.0
236.93	2.102E+05	21.0
237.34	2.102E+05	21.0
237.76	2.102E+05	21.0
238.18	2.102E+05	21.0
238.63	2.102E+05	21.0
239.07	2.102E+05	21.0
239.49	2.101E+05	21.0
239.92	2.101E+05	21.0
240.34	2.101E+05	21.0
240.79	2.102E+05	21.0
241.23	2.102E+05	21.0
241.68	2.102E+05	21.0
242.10	2.101E+05	21.0
242.55	2.102E+05	21.0
242.99	2.101E+05	21.0
243.44	2.102E+05	21.0
243.88	2.102E+05	21.0
244.30	2.102E+05	21.0
244.72	2.102E+05	21.0
245.15	2.102E+05	21.0
245.57	2.102E+05	21.0
245.99	2.102E+05	21.0
246.43	2.102E+05	21.0
246.85	2.102E+05	21.0
247.26	2.102E+05	21.0
247.69	2.102E+05	21.0
248.11	2.102E+05	21.0
248.53	2.102E+05	21.0
248.95	2.102E+05	21.0
249.39	2.102E+05	21.0
249.84	2.102E+05	21.0
250.26	2.102E+05	21.0
250.68	2.102E+05	21.0
251.13	2.101E+05	21.0
251.55	2.102E+05	21.0
251.99	2.102E+05	21.0
252.44	2.102E+05	21.0
252.87	2.102E+05	21.0
253.32	2.101E+05	21.0
253.77	2.102E+05	21.0
254.21	2.102E+05	21.0
254.66	2.101E+05	21.0
255.12	2.102E+05	21.0
255.56	2.102E+05	21.0
256.01	2.102E+05	21.0
256.46	2.102E+05	21.0
256.90	2.102E+05	21.0
257.32	2.102E+05	21.0
257.75	2.102E+05	21.0
258.16	2.102E+05	21.0
258.58	2.102E+05	21.0
259.03	2.102E+05	21.0
259.45	2.101E+05	21.0
259.89	2.102E+05	21.0
260.32	2.102E+05	21.0
260.74	2.101E+05	21.0
261.16	2.102E+05	21.0
261.60	2.102E+05	21.0
262.05	2.102E+05	21.0
262.50	2.102E+05	21.0
262.92	2.102E+05	21.0
263.39	2.102E+05	21.0
263.81	2.101E+05	21.0
264.26	2.102E+05	21.0
264.70	2.102E+05	21.0
265.15	2.101E+05	21.0
265.60	2.102E+05	21.0
266.08	2.101E+05	21.0
266.53	2.101E+05	21.0
266.97	2.101E+05	21.0
267.39	2.101E+05	21.0
267.84	2.101E+05	21.0
268.29	2.102E+05	21.0
268.74	2.101E+05	21.0
269.18	2.101E+05	21.0
269.63	2.101E+05	21.0
270.07	2.101E+05	21.0
270.55	2.101E+05	21.0
271.00	2.101E+05	21.0
271.47	2.101E+05	21.0
271.92	2.101E+05	21.0
272.39	2.101E+05	21.0
272.84	2.101E+05	21.0
273.26	2.101E+05	21.0
273.71	2.101E+05	21.0
274.15	2.101E+05	21.0
274.60	2.101E+05	21.0
275.05	2.101E+05	21.0
275.52	2.101E+05	21.0
275.97	2.101E+05	21.0
276.41	2.101E+05	21.0
276.86	2.102E+05	21.0
277.31	2.101E+05	21.0
277.78	2.101E+05	21.0
278.23	2.101E+05	21.0
278.68	2.101E+05	21.0
279.13	2.101E+05	21.0
279.57	2.101E+05	21.0
280.02	2.101E+05	21.0
280.46	2.101E+05	21.0
280.91	2.101E+05	21.0
281.36	2.101E+05	21.0
281.80	2.101E+05	21.0
282.25	2.101E+05	21.0
282.69	2.101E+05	21.0
283.14	2.101E+05	21.0
283.59	2.101E+05	21.0
284.04	2.101E+05	21.0
284.48	2.101E+05	21.0
284.93	2.101E+05	21.0
285.37	2.101E+05	21.0
285.82	2.101E+05	21.0
286.27	2.101E+05	21.0
286.72	2.101E+05	21.0
287.16	2.101E+05	21.0
287.61	2.101E+05	21.0
288.05	2.101E+05	21.0
288.50	2.101E+05	21.0
288.95	2.101E+05	21.0
289.40	2.101E+05	21.0
289.84	2.101E+05	21.0
290.29	2.101E+05	21.0
290.76	2.101E+05	21.0
291.23	2.101E+05	21.0
291.68	2.101E+05	21.0
292.13	2.101E+05	21.0
292.60	2.101E+05	21.0
298.78	2.101E+05	21.0
299.26	2.101E+05	21.0
300.30	2.101E+05	21.0
300.77	2.101E+05	21.0
301.24	2.101E+05	21.0
302.05	2.101E+05	21.0
302.52	2.101E+05	21.0
302.99	2.101E+05	21.0
303.43	2.101E+05	21.0
303.94	2.101E+05	21.0
304.41	2.101E+05	21.0
305.77	2.101E+05	21.0
306.24	2.101E+05	21.0
307.53	2.101E+05	21.0
307.98	2.101E+05	21.0
335.91	2.101E+05	21.0
336.38	2.101E+05	21.0
336.85	2.101E+05	21.0
337.33	2.101E+05	21.0
337.80	2.101E+05	21.0
