Time (s)	O2 conc. (ppm)
66.41	2.122E+05	21.0
66.72	2.122E+05	21.0
67.03	2.121E+05	21.0
67.37	2.120E+05	21.0
67.68	2.120E+05	21.0
68.03	2.120E+05	21.0
68.37	2.119E+05	21.0
68.68	2.118E+05	21.0
68.99	2.117E+05	21.0
69.33	2.117E+05	21.0
69.67	2.116E+05	21.0
69.98	2.115E+05	21.0
70.30	2.115E+05	21.0
70.64	2.115E+05	21.0
70.98	2.114E+05	21.0
71.29	2.113E+05	21.0
71.60	2.112E+05	21.0
71.94	2.112E+05	21.0
72.28	2.111E+05	21.0
72.59	2.111E+05	21.0
72.93	2.110E+05	21.0
73.28	2.110E+05	21.0
73.59	2.109E+05	21.0
73.96	2.109E+05	21.0
74.29	2.108E+05	21.0
74.61	2.108E+05	21.0
74.94	2.107E+05	21.0
75.26	2.107E+05	21.0
75.59	2.106E+05	21.0
75.91	2.106E+05	21.0
76.26	2.105E+05	21.0
76.59	2.105E+05	21.0
76.93	2.104E+05	21.0
77.24	2.104E+05	21.0
77.58	2.104E+05	21.0
77.92	2.103E+05	21.0
78.26	2.103E+05	21.0
78.58	2.102E+05	21.0
78.89	2.102E+05	21.0
79.23	2.102E+05	21.0
79.57	2.102E+05	21.0
79.91	2.101E+05	21.0
80.22	2.101E+05	21.0
80.55	2.100E+05	21.0
80.90	2.100E+05	21.0
81.27	2.100E+05	21.0
81.61	2.099E+05	21.0
81.94	2.099E+05	21.0
82.31	2.099E+05	21.0
82.62	2.099E+05	21.0
82.93	2.098E+05	21.0
83.24	2.098E+05	21.0
83.59	2.097E+05	21.0
83.93	2.097E+05	21.0
84.27	2.097E+05	21.0
84.60	2.097E+05	21.0
84.94	2.097E+05	21.0
85.28	2.096E+05	21.0
85.59	2.096E+05	21.0
85.93	2.096E+05	21.0
86.25	2.096E+05	21.0
86.59	2.096E+05	21.0
86.92	2.096E+05	21.0
87.26	2.096E+05	21.0
87.57	2.095E+05	21.0
87.91	2.095E+05	21.0
88.25	2.095E+05	21.0
88.59	2.095E+05	21.0
88.94	2.095E+05	21.0
89.27	2.095E+05	21.0
89.61	2.095E+05	21.0
89.95	2.095E+05	21.0
90.26	2.095E+05	21.0
90.60	2.095E+05	21.0
90.94	2.095E+05	21.0
91.27	2.095E+05	21.0
91.59	2.095E+05	21.0
91.93	2.095E+05	21.0
92.27	2.095E+05	21.0
92.58	2.094E+05	21.0
92.92	2.095E+05	21.0
93.28	2.095E+05	21.0
93.62	2.095E+05	21.0
93.99	2.095E+05	21.0
94.36	2.095E+05	21.0
94.69	2.095E+05	21.0
95.03	2.095E+05	21.0
95.37	2.095E+05	21.0
95.71	2.095E+05	21.0
96.05	2.095E+05	21.0
96.44	2.095E+05	21.0
96.75	2.095E+05	21.0
97.09	2.095E+05	21.0
97.43	2.095E+05	21.0
97.77	2.095E+05	21.0
98.11	2.095E+05	21.0
98.45	2.096E+05	21.0
98.79	2.096E+05	21.0
99.13	2.096E+05	21.0
99.50	2.096E+05	21.0
99.84	2.096E+05	21.0
100.18	2.096E+05	21.0
100.54	2.096E+05	21.0
100.88	2.096E+05	21.0
101.22	2.097E+05	21.0
101.56	2.097E+05	21.0
101.90	2.097E+05	21.0
102.27	2.097E+05	21.0
102.63	2.097E+05	21.0
102.97	2.097E+05	21.0
103.31	2.098E+05	21.0
103.65	2.098E+05	21.0
103.99	2.098E+05	21.0
104.33	2.098E+05	21.0
104.70	2.098E+05	21.0
105.04	2.099E+05	21.0
105.38	2.099E+05	21.0
105.74	2.099E+05	21.0
106.08	2.099E+05	21.0
106.42	2.099E+05	21.0
106.75	2.099E+05	21.0
107.10	2.100E+05	21.0
107.44	2.100E+05	21.0
107.78	2.100E+05	21.0
108.12	2.100E+05	21.0
108.45	2.100E+05	21.0
108.79	2.101E+05	21.0
109.13	2.101E+05	21.0
109.47	2.101E+05	21.0
109.84	2.101E+05	21.0
110.21	2.101E+05	21.0
110.54	2.101E+05	21.0
110.88	2.101E+05	21.0
111.22	2.102E+05	21.0
111.56	2.102E+05	21.0
111.95	2.102E+05	21.0
112.30	2.102E+05	21.0
112.63	2.102E+05	21.0
112.97	2.102E+05	21.0
113.31	2.102E+05	21.0
113.67	2.102E+05	21.0
114.01	2.103E+05	21.0
114.38	2.103E+05	21.0
114.72	2.103E+05	21.0
115.09	2.103E+05	21.0
115.43	2.103E+05	21.0
115.79	2.103E+05	21.0
116.15	2.104E+05	21.0
116.52	2.103E+05	21.0
116.89	2.104E+05	21.0
117.22	2.104E+05	21.0
117.57	2.104E+05	21.0
117.94	2.104E+05	21.0
118.30	2.104E+05	21.0
118.67	2.104E+05	21.0
119.00	2.104E+05	21.0
119.37	2.104E+05	21.0
119.71	2.104E+05	21.0
120.08	2.104E+05	21.0
120.44	2.104E+05	21.0
120.80	2.104E+05	21.0
121.14	2.104E+05	21.0
121.51	2.104E+05	21.0
121.87	2.105E+05	21.0
122.24	2.104E+05	21.0
122.61	2.105E+05	21.0
122.98	2.105E+05	21.0
123.34	2.105E+05	21.0
123.68	2.105E+05	21.0
124.05	2.105E+05	21.0
124.39	2.105E+05	21.0
124.75	2.105E+05	21.0
125.09	2.105E+05	21.0
125.46	2.105E+05	21.0
125.82	2.105E+05	21.0
126.16	2.105E+05	21.0
126.50	2.105E+05	21.0
126.86	2.105E+05	21.0
127.23	2.105E+05	21.0
127.59	2.105E+05	21.0
127.99	2.105E+05	21.0
128.36	2.105E+05	21.0
128.72	2.105E+05	21.0
129.09	2.105E+05	21.0
129.45	2.105E+05	21.0
129.81	2.105E+05	21.0
130.18	2.105E+05	21.0
130.55	2.105E+05	21.0
130.94	2.105E+05	21.0
131.31	2.105E+05	21.0
131.67	2.105E+05	21.0
132.04	2.105E+05	21.0
132.40	2.105E+05	21.0
132.77	2.105E+05	21.0
133.14	2.105E+05	21.0
133.51	2.105E+05	21.0
133.87	2.105E+05	21.0
134.24	2.105E+05	21.0
134.60	2.105E+05	21.0
134.97	2.105E+05	21.0
135.33	2.105E+05	21.0
135.71	2.105E+05	21.0
136.07	2.105E+05	21.0
136.44	2.105E+05	21.0
136.80	2.105E+05	21.0
137.19	2.104E+05	21.0
137.56	2.104E+05	21.0
137.92	2.104E+05	21.0
138.30	2.105E+05	21.0
138.66	2.105E+05	21.0
139.03	2.104E+05	21.0
139.40	2.104E+05	21.0
139.76	2.104E+05	21.0
140.15	2.104E+05	21.0
140.54	2.104E+05	21.0
140.94	2.104E+05	21.0
141.31	2.104E+05	21.0
141.67	2.104E+05	21.0
142.03	2.104E+05	21.0
142.40	2.104E+05	21.0
142.77	2.104E+05	21.0
143.16	2.104E+05	21.0
143.53	2.103E+05	21.0
143.90	2.103E+05	21.0
144.26	2.104E+05	21.0
144.63	2.104E+05	21.0
145.02	2.103E+05	21.0
145.39	2.103E+05	21.0
145.75	2.103E+05	21.0
146.12	2.103E+05	21.0
